species_name,formula,dHf_0K,dHf_298K,units,atct_id,molar_mass,molar_mass_uncertainty,cas_number,atct_seq,uncertainty_kJmol,species_type,number_of_atoms,cleaned_formula,number_of_elements,CID,Canonical_SMILES,Isomeric_SMILES,InChI,H-H_S,N-N_T,O-O_D,F-F_S,Cl-Cl_S,Br-Br_S,I-I_S,C-H_S,H-O_S,C-O_D,C-C_S,C-C_D,C-O_S,H-N_S,C-O_T,C-C_T,Cl-H_S,C-C_A,F-H_S,C-N_T,Br-H_S,N-O_D,C-N_S,C-Cl_S,O-O_S,H-I_S,N-O_S,C-F_S,H-Si_S,O-S_D,Br-C_S,Cl-O_S,C-N_D,Br-O_S,C-I_S,H-S_S,F-O_S,C-Si_S,O-S_S,F-Si_S,I-O_S,O-Si_S,Cl-F_S,N-N_D,F-N_S,C-N_A,Si-Si_S,N-O_T,Si-Si_D,S-S_D,C-S_S,O-Si_D,I-O_D,N-N_S,Cl-I_S,Br-Si_S,Cl-Si_S,C-S_D,C-O_A,B-O_S,B-Cl_S,Br-I_S,Cl-N_S,B-H_S,C-Si_T,B-F_S,Si-Si_T,B-C_S,B-N_S,I-Si_S,Cl-S_S,C-S_T,B-N_T,O-O_A,I-I_D,C-I_D,N-O_A,Br-Cl_S,S-S_S,N-N_A,H-Pt_S,O-S_A,S-S_A,N-S_S,Structure_source,SINGLE,num_bonds,TRIPLE,DOUBLE,AROMATIC
(Methylimino)methyl,"CH3NCH (g, trans)",278.0,267.9,kJ/mol,117928-23-1*1,42.0599,0.0016,117928-23-1,1,,molecule,7,CH3NCH,5,3034819.0,[CH3],[CH3],InChI=1S/CH3/h1H3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,3,0,0,0
1-Aziridinyl,N(CH2CH2) (g),314.0,301.8,kJ/mol,23838-09-7*0,42.0599,0.0016,23838-09-7,0,,molecule,7,N(CH2CH2),5,57370662.0,[N],[N],InChI=1S/N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,0,0,0,0,0
(Dimethylamino)methyl,(CH3)2NCH2 (g),166.5,143.4,kJ/mol,30208-47-0*0,58.1024,0.0025,30208-47-0,0,,molecule,12,(CH3)2NCH2,5,3034819.0,[CH3],[CH3],InChI=1S/CH3/h1H3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,3,0,0,0
Cyanoamidogen,"HNCN (g, t-quartet)",652.5,649.7,kJ/mol,12347-01-2*21,41.03212,0.00082,12347-01-2,21,,molecule,4,HNCN,4,20591511.0,C(=N)=[N-],C(=N)=[N-],InChI=1S/CHN2/c2-1-3/h2H/q-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,3,0,2,0
Diazomethyl,"HCNN (g, c-quartet)",652.8,649.8,kJ/mol,20813-32-5*22,41.03212,0.00082,20813-32-5,22,,molecule,4,HCNN,4,20591511.0,C(=N)=[N-],C(=N)=[N-],InChI=1S/CHN2/c2-1-3/h2H/q-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,3,0,2,0
Diazomethanide,"[HCNN]- (g, singlet)",305.21,302.12,kJ/mol,100840-43-5*2,41.03267,0.00082,100840-43-5,2,,molecule,4,[HCNN],4,20591511.0,C(=N)=[N-],C(=N)=[N-],InChI=1S/CHN2/c2-1-3/h2H/q-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,3,0,2,0
Perchloryl,OCl(O)O (g),191.77,186.1,kJ/mol,13932-10-0*0,83.4509,0.0013,13932-10-0,0,,molecule,4,OCl(O)O,4,139646.0,O=Cl(=O)[O],O=Cl(=O)[O],InChI=1S/ClO3/c2-1(3)4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,3,0,0,0
Isocyanoamidogen,"HNNC (g, c-quartet)",828.3,825.5,kJ/mol,947408-73-3*22,41.03212,0.00082,947408-73-3,22,,molecule,4,HNNC,4,20591511.0,C(=N)=[N-],C(=N)=[N-],InChI=1S/CHN2/c2-1-3/h2H/q-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,3,0,2,0
Ethylamidogen anion,[CH3CH2NH]- (g),106.56,88.9,kJ/mol,54448-40-7*0,44.0763,0.0017,54448-40-7,0,,molecule,9,[CH3CH2NH],6,187872.0,CC[NH-],CC[NH-],"InChI=1S/C2H6N/c1-2-3/h3H,2H2,1H3/q-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,8,8,0,0,0
Chloromethide,[CH2Cl]- (g),56.3,53.1,kJ/mol,60291-29-4*0,49.4798,0.0012,60291-29-4,0,,molecule,4,[CH2Cl],3,5378701.0,[CH2]Cl,[CH2]Cl,InChI=1S/CH2Cl/c1-2/h1H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,3,0,0,0
Hexachloroethane,CCl3CCl3 (g),-144.2,-146.5,kJ/mol,67-72-1*0,236.7376,0.0056,67-72-1,0,,molecule,8,CCl3CCl3,4,6214.0,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,"InChI=1S/C2Cl6/c3-1(4,5)2(6,7)8",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,7,7,0,0,0
"cis-1,2-Dichloroethene","CHClCHCl (g, cis)",3.81,-2.18,kJ/mol,156-59-2*0,96.9427,0.0024,156-59-2,0,,molecule,6,CHClCHCl,6,643833.0,C(=CCl)Cl,C(=C\Cl)\Cl,InChI=1S/C2H2Cl2/c3-1-2-4/h1-2H/b2-1-,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,5,0,1,0
Dichloroacetylene,ClCCCl (g),232.84,236.15,kJ/mol,7572-29-4*0,94.9268,0.0024,7572-29-4,0,,molecule,4,ClCCCl,4,24227.0,C(#CCl)Cl,C(#CCl)Cl,InChI=1S/C2Cl2/c3-1-2-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,3,1,0,0
Iodoform,CHI3 (g),217.3,209.3,kJ/mol,75-47-8*0,393.73205,0.00081,75-47-8,0,,molecule,5,CHI3,3,6374.0,C(I)(I)I,C(I)(I)I,InChI=1S/CHI3/c2-1(3)4/h1H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,4,0,0,0
Difluoromethylene,CF2 (g),-193.89,-193.41,kJ/mol,2154-59-8*0,50.00751,0.0008,2154-59-8,0,,molecule,3,CF2,2,6432238.0,[C](F)F,[C](F)F,InChI=1S/CF2/c2-1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
"1,1-Difluoroethane",CH3CHF2 (g),-489.01,-502.73,kJ/mol,75-37-6*0,66.05,0.0016,75-37-6,0,,molecule,8,CH3CHF2,5,6368.0,CC(F)F,CC(F)F,"InChI=1S/C2H4F2/c1-2(3)4/h2H,1H3",0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,7,7,0,0,0
Vinyl iodide,CH2CHI (g),139.63,130.79,kJ/mol,593-66-8*0,153.9497,0.0016,593-66-8,0,,molecule,6,CH2CHI,5,68976.0,C=CI,C=CI,"InChI=1S/C2H3I/c1-2-3/h2H,1H2",0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,5,0,1,0
Chlorate,[OCl(O)O]- (g),-208.2,-213.7,kJ/mol,14866-68-3*0,83.4514,0.0013,14866-68-3,0,,molecule,4,[OCl(O)O],4,104770.0,[O-]Cl(=O)=O,[O-]Cl(=O)=O,"InChI=1S/ClHO3/c2-1(3)4/h(H,2,3,4)/p-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,3,0,0,0
Bromoacetylene,HCCBr (g),287.4,280.9,kJ/mol,593-61-3*0,104.9333,0.0019,593-61-3,0,,molecule,4,HCCBr,4,136381.0,C#CBr,C#CBr,InChI=1S/C2HBr/c1-2-3/h1H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,3,1,0,0
2-Fluoroethanol,FCH2CH2OH (g),-405.63,-422.87,kJ/mol,371-62-0*0,64.0589,0.0017,371-62-0,0,,molecule,9,FCH2CH2OH,7,9737.0,C(CF)O,C(CF)O,"InChI=1S/C2H5FO/c3-1-2-4/h4H,1-2H2",0,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,8,8,0,0,0
Chloric acid,HOCl(O)O (g),0.6,-6.5,kJ/mol,7790-93-4*0,84.4588,0.0013,7790-93-4,0,,molecule,5,HOCl(O)O,5,19654.0,OCl(=O)=O,OCl(=O)=O,"InChI=1S/ClHO3/c2-1(3)4/h(H,2,3,4)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,4,0,0,0
"1,3,5-Hexatriyne",HCCCCCCH (g),682.1,687.0,kJ/mol,3161-99-7*0,74.0801,0.0048,3161-99-7,0,,molecule,8,HCCCCCCH,8,137843.0,C#CC#CC#C,C#CC#CC#C,InChI=1S/C6H2/c1-3-5-6-4-2/h1-2H,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,7,3,0,0
Benzylide,[C6H5CH2]- (g),142.0,123.09,kJ/mol,18860-15-6*0,91.131,0.0056,18860-15-6,0,,molecule,14,[C6H5CH2],4,5224206.0,C1=CC=C[CH+]C=C1,C1=CC=C[CH+]C=C1,InChI=1S/C7H7/c1-2-4-6-7-5-3-1/h1-7H/q+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,7,14,0,0,7
Benzylidene,"C6H5CH (g, singlet)",489.6,474.5,kJ/mol,3101-08-4*2,90.1225,0.0056,3101-08-4,2,,molecule,13,C6H5CH,4,165074.0,[CH+]=C1[CH-]C=CC=C1,[CH+]=C1[CH-]C=CC=C1,InChI=1S/C7H6/c1-7-5-3-2-4-6-7/h1-6H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,10,13,0,3,0
Norbornadiene,(CHCH)(CHCH2CH)(CHCH) (g),265.0,239.6,kJ/mol,121-46-0*0,92.1384,0.0056,121-46-0,0,,molecule,15,(CHCH)(CHCH2CH)(CHCH),14,8473.0,C1C2C=CC1C=C2,C1C2C=CC1C=C2,"InChI=1S/C7H8/c1-2-7-4-3-6(1)5-7/h1-4,6-7H,5H2",0,0,0,0,0,0,0,8,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,14,16,0,2,0
Benzonitrile,C6H5CN (g),230.0,215.8,kJ/mol,100-47-0*0,103.1213,0.0056,100-47-0,0,,molecule,13,C6H5CN,4,7505.0,C1=CC=C(C=C1)C#N,C1=CC=C(C=C1)C#N,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,6,13,1,0,6
p-Toluoyl,"CH3C6H4CO (g, para)",108.4,89.8,kJ/mol,67958-03-6*0,119.1406,0.0064,67958-03-6,0,,molecule,16,CH3C6H4CO,6,12167837.0,CC1=CC=C(C=C1)C#[O+],CC1=CC=C(C=C1)C#[O+],"InChI=1S/C8H7O/c1-7-2-4-8(6-9)5-3-7/h2-5H,1H3/q+1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,9,16,1,0,6
Acetonate,[CH3C(O)CH2]- (g),-187.52,-201.07,kJ/mol,24262-31-5*0,57.0717,0.0024,24262-31-5,0,,molecule,9,[CH3C(O)CH2],6,11671.0,CC(C)(C(=O)O)O,CC(C)(C(=O)O)O,"InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)",0,0,0,0,0,0,0,6,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,13,14,0,1,0
Methyl nitrite,CH3ONO (g),-54.31,-64.98,kJ/mol,624-91-9*0,61.0401,0.001,624-91-9,0,,molecule,7,CH3ONO,5,12231.0,CON=O,CON=O,InChI=1S/CH3NO2/c1-4-2-3/h1H3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,5,6,0,1,0
Glycinate,[NH2CH2C(O)O]- (g),-477.6,-493.3,kJ/mol,23297-34-9*0,74.0592,0.0017,23297-34-9,0,,molecule,9,[NH2CH2C(O)O],7,26066.0,C(C(=O)[O-])N,C(C(=O)[O-])N,"InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)/p-1",0,0,0,0,0,0,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,7,8,0,1,0
Carboxymethanaminium,[NH3CH2C(O)OH]+ (g),270.0,246.7,kJ/mol,*56-40-6*0,76.074,0.0018,56-40-6,0,,molecule,11,[NH3CH2C(O)OH],8,445457.0,C(C(=O)O)[NH3+],C(C(=O)O)[NH3+],"InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)/p+1",0,0,0,0,0,0,0,2,1,1,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,9,10,0,1,0
"cis-1,2-Diiodoethene","CHICHI (g, cis)",217.55,209.27,kJ/mol,590-26-1*0,279.8462,0.0016,590-26-1,0,,molecule,6,CHICHI,6,5463341.0,C(=CI)I,C(=C\I)\I,InChI=1S/C2H2I2/c3-1-2-4/h1-2H/b2-1-,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,5,0,1,0
Acryloyl,"CH2CHCO (g, 2A"")",102.79,97.2,kJ/mol,72241-20-4*2,55.0553,0.0024,72241-20-4,2,,molecule,7,CH2CHCO,7,14795059.0,C=C[C+]=O,C=C[C+]=O,"InChI=1S/C3H3O/c1-2-3-4/h2H,1H2/q+1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,6,0,2,0
"3-Oxo-1,2-propadien-1-yl",HCCCO (g),290.34,292.86,kJ/mol,1198096-74-0*0,53.0394,0.0024,1198096-74-0,0,,molecule,5,HCCCO,5,14795060.0,C#CC#[O+],C#CC#[O+],InChI=1S/C3HO/c1-2-3-4/h1H/q+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,4,2,0,0
1-Cyanoethylidene,"CH3CCN (g, singlet)",475.7,470.6,kJ/mol,498544-34-6*2,53.0627,0.0024,498544-34-6,2,,molecule,7,CH3CCN,5,7855.0,C=CC#N,C=CC#N,"InChI=1S/C3H3N/c1-2-3-4/h2H,1H2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,6,1,1,0
3-Imino-2-propen-1-ylidene,"CHCHCNH (g, syn-singlet)",530.7,525.9,kJ/mol,916765-05-4*11,53.0627,0.0024,916765-05-4,11,,molecule,7,CHCHCNH,7,7855.0,C=CC#N,C=CC#N,"InChI=1S/C3H3N/c1-2-3-4/h2H,1H2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,6,1,1,0
2-(Methylidyneamino)ethenyl,"CHCHNCH (g, anti-singlet)",600.7,595.7,kJ/mol,123416-74-0*11,53.0627,0.0024,123416-74-0,11,,molecule,7,CHCHNCH,7,7855.0,C=CC#N,C=CC#N,"InChI=1S/C3H3N/c1-2-3-4/h2H,1H2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,6,1,1,0
1-Cyanovinyl anion,[CH2CCN]- (g),224.3,221.5,kJ/mol,36259-97-9*0,52.0553,0.0024,36259-97-9,0,,molecule,6,[CH2CCN],5,21299814.0,[CH+]=CC#N,[CH+]=CC#N,InChI=1S/C3H2N/c1-2-3-4/h1-2H/q+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,5,1,1,0
"1,2,3-Butatrien-1-yl anion",[CH2CCCH]- (g),388.5,386.6,kJ/mol,102275-54-7*0,51.0672,0.0032,102275-54-7,0,,molecule,7,[CH2CCCH],6,20352457.0,C=CC#[C-],C=CC#[C-],"InChI=1S/C4H3/c1-3-4-2/h3H,1H2/q-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,6,1,1,0
Difluorosilylene,"SiF2 (g, singlet)",-629.1,-630.0,kJ/mol,13966-66-0*2,66.08231,0.0003,13966-66-0,2,,molecule,3,SiF2,2,6327229.0,F[Si]F,F[Si]F,InChI=1S/F2Si/c1-3-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
Silylene,"SiH2 (g, triplet)",361.94,360.32,kJ/mol,13825-90-6*1,30.10138,0.00033,13825-90-6,1,,molecule,3,SiH2,2,6327230.0,[SiH2],[SiH2],InChI=1S/H2Si/h1H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
