species,charge_e,x_A,y_A,z_A
Cs,1.0000000000,14.1631009262,-2.8326199229,-25.4935812397
Cs,1.0000000000,14.1631009492,2.8326200976,-25.4935812289
Cs,1.0000000000,-25.4935812740,14.1631009445,-2.8326197337
Cs,1.0000000000,2.8326202344,14.1631010789,-25.4935811528
Cs,1.0000000000,2.8326200815,-14.1631010363,-25.4935812100
Cs,1.0000000000,-25.4935814195,2.8326199224,14.1631007377
Cs,1.0000000000,-25.4935812998,14.1631009473,2.8326201254
Cs,1.0000000000,-25.4935814580,-2.8326200740,14.1631007200
Cs,1.0000000000,-25.4935814453,-14.1631011441,-2.8326197970
Cs,1.0000000000,-25.4935814683,-14.1631011438,2.8326200613
Cs,1.0000000000,2.8326198191,-25.4935819923,14.1631005562
Cs,1.0000000000,14.1631006536,-25.4935819487,2.8326198677
Cs,1.0000000000,-19.8283413812,8.4978609502,-19.8283411749
Cs,1.0000000000,-2.8326200285,-25.4935820366,14.1631005677
Cs,1.0000000000,14.1631006868,-25.4935819727,-2.8326200151
Cs,1.0000000000,-2.8326198961,-25.4935820818,-14.1631005615
Cs,1.0000000000,2.8326199617,-25.4935820612,-14.1631005977
Cs,1.0000000000,-19.8283414682,-8.4978611657,-19.8283412075
Cs,1.0000000000,-14.1631007306,-25.4935821254,-2.8326198731
Cs,1.0000000000,19.8283416055,-8.4978608410,19.8283412792
Cs,1.0000000000,-14.1631007535,-25.4935821251,2.8326199852
Cs,1.0000000000,-19.8283415669,8.4978610161,19.8283414843
Cs,1.0000000000,-8.4978605365,19.8283420636,-19.8283412046
Cs,1.0000000000,19.8283416942,8.4978612597,19.8283413087
Cs,1.0000000000,-19.8283416739,-8.4978610581,19.8283414487
Cs,1.0000000000,8.4978607608,-19.8283419544,19.8283413089
Cs,1.0000000000,19.8283417986,-8.4978609281,-19.8283414038
Cs,1.0000000000,-19.8283413709,19.8283420200,-8.4978605162
Cs,1.0000000000,-8.4978607535,-19.8283421470,-19.8283412836
Cs,1.0000000000,19.8283418901,8.4978611702,-19.8283413750
Cs,1.0000000000,19.8283415952,-19.8283419108,8.4978606204
Cs,1.0000000000,-8.4978609592,-19.8283420394,19.8283413726
Cs,1.0000000000,8.4978609538,-19.8283420415,-19.8283413740
Cs,1.0000000000,-19.8283414472,19.8283420410,8.4978608720
Cs,1.0000000000,-8.4978607222,19.8283421295,19.8283414546
Cs,1.0000000000,8.4978611754,19.8283421515,-19.8283412989
Cs,1.0000000000,19.8283416788,-19.8283419529,-8.4978607915
Cs,1.0000000000,-19.8283415880,-19.8283421906,-8.4978605952
Cs,1.0000000000,8.4978609795,19.8283422410,19.8283413849
Cs,1.0000000000,-19.8283416842,-19.8283421279,8.4978607900
Cs,1.0000000000,19.8283418139,19.8283422846,8.4978606964
Cs,1.0000000000,19.8283419004,19.8283422400,-8.4978607163
I,-1.0000000000,-16.9957209069,8.4071820409,-22.6609610569
I,-1.0000000000,16.9957211195,-8.4071819615,22.6609611600
I,-1.0000000000,-16.9957210008,-8.4071822495,-22.6609612232
I,-1.0000000000,-8.4071815988,16.9957215279,-22.6609612145
I,-1.0000000000,-28.3262017960,8.4071820198,0.0000002671
I,-1.0000000000,-8.4071827914,-0.0000000479,-28.3262015728
I,-1.0000000000,-16.9957212197,-8.4071821597,22.6609613188
I,-1.0000000000,8.4071832859,0.0000000479,-28.3262015048
I,-1.0000000000,16.9957214324,8.4071822391,-22.6609612157
I,-1.0000000000,8.4071820404,-16.9957215203,-22.6609612317
I,-1.0000000000,16.9957213384,-8.4071820513,-22.6609613820
I,-1.0000000000,-8.4071820127,-16.9957215243,22.6609612579
I,-1.0000000000,-8.4071817938,-16.9957216141,-22.6609612841
I,-1.0000000000,-28.3262018900,-8.4071822707,0.0000001007
I,-1.0000000000,8.4071822354,16.9957216217,-22.6609611621
I,-1.0000000000,-8.4071818177,16.9957216178,22.6609613275
I,-1.0000000000,-22.6609613183,8.4071837360,-16.9957207092
I,-1.0000000000,0.0000002959,8.4071838457,-28.3262014505
I,-1.0000000000,-28.3262017996,-0.0000001226,-8.4071828299
I,-1.0000000000,0.0000002036,-8.4071838420,-28.3262016303
I,-1.0000000000,22.6609615442,-8.4071836200,16.9957208059
I,-1.0000000000,-28.3262018787,-0.0000001005,8.4071831880
I,-1.0000000000,-22.6609614106,-8.4071839516,-16.9957208889
I,-1.0000000000,-22.6609613006,16.9957214731,-8.4071833914
I,-1.0000000000,-22.6609615748,-8.4071838842,16.9957210176
I,-1.0000000000,8.4071829371,-22.6609619569,16.9957209908
I,-1.0000000000,-22.6609614825,8.4071838034,16.9957211974
I,-1.0000000000,8.4071818660,-28.3262025227,0.0000000161
I,-1.0000000000,22.6609615264,-16.9957213732,8.4071834826
I,-1.0000000000,16.9957211103,-22.6609619309,8.4071829299
I,-1.0000000000,8.4071831012,-22.6609620243,-16.9957209157
I,-1.0000000000,22.6609616365,8.4071840676,16.9957209856
I,-1.0000000000,22.6609617083,-8.4071836874,-16.9957211006
I,-1.0000000000,-8.4071831402,-22.6609620527,16.9957209228
I,-1.0000000000,-22.6609613976,16.9957215046,8.4071837639
I,-1.0000000000,-8.4071829761,-22.6609621201,-16.9957209837
I,-1.0000000000,22.6609618006,8.4071840002,-16.9957209209
I,-1.0000000000,16.9957211893,-22.6609619530,-8.4071830880
I,-1.0000000000,-8.4071819683,-28.3262026165,-0.0000000363
I,-1.0000000000,-22.6609614956,-16.9957216689,-8.4071834610
I,-1.0000000000,22.6609616234,-16.9957214047,-8.4071836727
I,-1.0000000000,-16.9957211499,-22.6609621512,-8.4071829292
I,-1.0000000000,-22.6609615926,-16.9957216375,8.4071836943
I,-1.0000000000,-16.9957212289,-22.6609621291,8.4071830887
I,-1.0000000000,22.6609617213,16.9957217688,8.4071835522
I,-1.0000000000,22.6609618184,16.9957217373,-8.4071836031
I,-1.0000000000,-0.0000000981,-28.3262025527,8.4071835652
I,-1.0000000000,-0.0000000011,-28.3262025841,-8.4071835900
I,-1.0000000000,-11.3304804872,11.3304809814,-25.4029040858
I,-1.0000000000,-11.3304806172,-11.3304811133,-25.4029041322
I,-1.0000000000,-25.4029044091,11.3304809402,-11.3304805148
I,-1.0000000000,11.3304809423,-11.3304809812,-25.4029042380
I,-1.0000000000,11.3304810723,11.3304811135,-25.4029041916
I,-1.0000000000,-25.4029045186,11.3304809851,11.3304807562
I,-1.0000000000,-25.4029045391,-11.3304811545,-11.3304805612
I,-1.0000000000,-25.4029046485,-11.3304811096,11.3304807098
I,-1.0000000000,11.3304806925,-25.4029050694,11.3304805073
I,-1.0000000000,11.3304808020,-25.4029051144,-11.3304807637
I,-1.0000000000,-11.3304808669,-25.4029052015,11.3304806132
I,-1.0000000000,-11.3304807575,-25.4029052465,-11.3304806579
I,-1.0000000000,-8.5885374038,5.6652404668,-28.3262014236
I,-1.0000000000,-8.5885374688,-5.6652405806,-28.3262014468
I,-1.0000000000,-5.6652402013,-8.5885384898,-28.3262014643
I,-1.0000000000,-5.6652400989,8.5885384275,-28.3262015652
I,-1.0000000000,8.5885379031,-5.6652404898,-28.3262016594
I,-1.0000000000,8.5885379681,5.6652405576,-28.3262016362
I,-1.0000000000,5.6652405785,-8.5885384237,-28.3262015172
I,-1.0000000000,5.6652406809,8.5885384936,-28.3262016182
I,-1.0000000000,-28.3262017678,8.5885383403,-5.6652401884
I,-1.0000000000,-28.3262018225,8.5885383628,5.6652404471
I,-1.0000000000,-28.3262018702,-8.5885385770,-5.6652400874
I,-1.0000000000,-28.3262017667,5.6652403864,-8.5885391037
I,-1.0000000000,-28.3262019249,-8.5885385545,5.6652405481
I,-1.0000000000,-28.3262018317,-5.6652406609,-8.5885391269
I,-1.0000000000,-28.3262018410,5.6652404299,8.5885394746
I,-1.0000000000,8.5885376089,-28.3262025171,5.6652402008
I,-1.0000000000,-28.3262019060,-5.6652406174,8.5885394514
I,-1.0000000000,8.5885376636,-28.3262025395,-5.6652404347
I,-1.0000000000,-8.5885377082,-28.3262026303,-5.6652402222
I,-1.0000000000,-8.5885377629,-28.3262026078,5.6652404133
I,-1.0000000000,5.6652403032,-28.3262025139,8.5885392462
I,-1.0000000000,5.6652403775,-28.3262025574,-8.5885393321
I,-1.0000000000,-5.6652404765,-28.3262025800,8.5885392991
I,-1.0000000000,-5.6652404023,-28.3262026235,-8.5885392792
I,-1.0000000000,-19.9190182671,-0.0000001107,-22.6609610603
I,-1.0000000000,-22.6609613577,-0.0000001206,-19.9190181707
I,-1.0000000000,19.9190184807,0.0000002245,22.6609611568
I,-1.0000000000,22.6609615682,0.0000002221,19.9190182743
I,-1.0000000000,-22.6609615508,-0.0000000422,19.9190184860
I,-1.0000000000,19.9190186996,0.0000001346,-22.6609613853
I,-1.0000000000,0.0000000912,-19.9190189764,-22.6609611902
I,-1.0000000000,22.6609617612,0.0000001437,-19.9190183824
I,-1.0000000000,0.0000003369,19.9190189865,-22.6609612535
I,-1.0000000000,-22.6609613320,19.9190188993,0.0000001234
I,-1.0000000000,0.0000001181,19.9190190763,22.6609612885
I,-1.0000000000,22.6609615412,-19.9190187994,-0.0000000251
I,-1.0000000000,-0.0000001213,-22.6609620047,19.9190183337
I,-1.0000000000,19.9190184601,-22.6609619151,-0.0000001606
I,-1.0000000000,0.0000000717,-22.6609620831,-19.9190183229
I,-1.0000000000,-22.6609615777,-19.9190190636,0.0000001866
I,-1.0000000000,-19.9190185065,-22.6609621605,0.0000001644
I,-1.0000000000,22.6609617870,19.9190191635,-0.0000000883
Cs,1.0000000000,-14.1631004261,8.4978609717,-25.4935810745
Cs,1.0000000000,-14.1631005148,-8.4978611291,-25.4935811041
Cs,1.0000000000,-25.4935812606,8.4978609281,-14.1631003861
Cs,1.0000000000,-8.4978605453,14.1631010128,-25.4935810998
Cs,1.0000000000,-25.4935812451,14.1631009248,-8.4978605101
Cs,1.0000000000,-25.4935813493,-8.4978611727,-14.1631004157
Cs,1.0000000000,-8.4978606983,-14.1631011024,-25.4935811571
Cs,1.0000000000,14.1631008842,-8.4978609498,-25.4935812521
Cs,1.0000000000,8.4978610033,-14.1631009909,-25.4935812268
Cs,1.0000000000,-25.4935813930,8.4978609733,14.1631007432
Cs,1.0000000000,14.1631009912,8.4978611244,-25.4935812165
Cs,1.0000000000,8.4978611746,14.1631010977,-25.4935811635
Cs,1.0000000000,-25.4935813287,14.1631009669,8.4978609018
Cs,1.0000000000,-25.4935814136,-14.1631011663,-8.4978605742
Cs,1.0000000000,-25.4935814845,-8.4978611249,14.1631007145
Cs,1.0000000000,-25.4935815000,-14.1631011217,8.4978608385
Cs,1.0000000000,8.4978607512,-25.4935819705,14.1631005148
Cs,1.0000000000,14.1631006320,-25.4935819502,8.4978606204
Cs,1.0000000000,14.1631007083,-25.4935819712,-8.4978607678
Cs,1.0000000000,8.4978608836,-25.4935820158,-14.1631006145
Cs,1.0000000000,-8.4978608180,-25.4935821273,-14.1631005448
Cs,1.0000000000,-8.4978609606,-25.4935820583,14.1631006091
Cs,1.0000000000,-14.1631006988,-25.4935821476,-8.4978606503
Cs,1.0000000000,-14.1631007853,-25.4935821029,8.4978607624
I,-1.0000000000,-19.7376624436,5.6652404145,-22.6609611848
I,-1.0000000000,-19.7376625086,-5.6652406329,-22.6609612080
I,-1.0000000000,-19.7376626624,5.6652405043,22.6609613572
I,-1.0000000000,-19.7376627274,-5.6652405430,22.6609613340
I,-1.0000000000,-5.6652400621,19.7376631543,-22.6609610866
I,-1.0000000000,19.7376628852,-5.6652404069,-22.6609612614
I,-1.0000000000,5.6652402748,-19.7376630749,22.6609611897
I,-1.0000000000,19.7376629502,5.6652406404,-22.6609612382
I,-1.0000000000,-5.6652405049,-19.7376631409,22.6609612427
I,-1.0000000000,5.6652407176,19.7376632204,-22.6609611395
I,-1.0000000000,-5.6652402861,-19.7376632308,-22.6609612994
I,-1.0000000000,5.6652404937,-19.7376631647,-22.6609613523
I,-1.0000000000,-22.6609613108,5.6652404033,-19.7376640501
I,-1.0000000000,-22.6609613758,-5.6652406440,-19.7376640733
I,-1.0000000000,5.6652402758,-22.6609619745,19.7376636183
I,-1.0000000000,22.6609615366,-5.6652403034,19.7376641413
I,-1.0000000000,19.7376637715,-22.6609619133,5.6652403024
I,-1.0000000000,-5.6652403154,-22.6609621076,-19.7376636176
I,-1.0000000000,19.7376638262,-22.6609619358,-5.6652403331
I,-1.0000000000,5.6652404643,-22.6609620415,-19.7376636706
I,-1.0000000000,-5.6652405039,-22.6609620406,19.7376636713
I,-1.0000000000,22.6609616016,5.6652407439,19.7376641645
I,-1.0000000000,-22.6609615173,5.6652404797,19.7376643762
I,-1.0000000000,-22.6609613080,19.7376648058,-5.6652400505
I,-1.0000000000,-22.6609615823,-5.6652405677,19.7376643530
I,-1.0000000000,-19.7376638105,-22.6609621637,-5.6652402953
I,-1.0000000000,22.6609617431,-5.6652403798,-19.7376642850
I,-1.0000000000,-19.7376638653,-22.6609621412,5.6652403402
I,-1.0000000000,22.6609615339,-19.7376646898,5.6652401472
I,-1.0000000000,22.6609618081,5.6652406675,-19.7376642618
I,-1.0000000000,-22.6609613627,19.7376648283,5.6652405851
I,-1.0000000000,22.6609615886,-19.7376647123,-5.6652404883
I,-1.0000000000,-22.6609615303,-19.7376649765,-5.6652402766
I,-1.0000000000,-22.6609615850,-19.7376649541,5.6652403589
I,-1.0000000000,22.6609617562,19.7376650925,5.6652403733
I,-1.0000000000,22.6609618109,19.7376650701,-5.6652402622
I,-1.0000000000,-11.3304805488,-2.9232972677,-28.3262014208
I,-1.0000000000,-11.3304805112,2.9232971393,-28.3262015541
I,-1.0000000000,-2.9232974288,11.3304810292,-28.3262014287
I,-1.0000000000,11.3304810106,-2.9232971356,-28.3262015267
I,-1.0000000000,-2.9232975588,-11.3304810655,-28.3262014751
I,-1.0000000000,11.3304810483,2.9232972714,-28.3262016600
I,-1.0000000000,2.9232980534,11.3304810655,-28.3262016025
I,-1.0000000000,2.9232979234,-11.3304810291,-28.3262016489
I,-1.0000000000,-28.3262017703,2.9232987542,-11.3304805116
I,-1.0000000000,-28.3262017590,11.3304809244,-2.9232974243
I,-1.0000000000,-28.3262018063,-2.9232990500,-11.3304803916
I,-1.0000000000,-28.3262017893,11.3304809473,2.9232978288
I,-1.0000000000,-28.3262018797,2.9232987992,11.3304807594
I,-1.0000000000,-28.3262018890,-11.3304811703,-2.9232974707
I,-1.0000000000,-28.3262019193,-11.3304811474,2.9232977824
I,-1.0000000000,-28.3262019157,-2.9232990051,11.3304808794
I,-1.0000000000,11.3304807239,-28.3262024956,2.9232969925
I,-1.0000000000,11.3304807363,-28.3262025091,-2.9232971232
I,-1.0000000000,2.9232987568,-28.3262025280,11.3304805462
I,-1.0000000000,-11.3304808355,-28.3262026277,2.9232970984
I,-1.0000000000,-11.3304808231,-28.3262026412,-2.9232970173
I,-1.0000000000,-2.9232988590,-28.3262026113,-11.3304805664
I,-1.0000000000,-2.9232989685,-28.3262025663,11.3304807046
I,-1.0000000000,2.9232988662,-28.3262025729,-11.3304807248
I,-1.0000000000,0.0000003260,16.9957215693,-25.5842582485
