species,charge_e,x_A,y_A,z_A
Cs,1.0000000000,-7.9716379377,-18.6004917166,-18.6004924185
Cs,1.0000000000,18.6004917955,7.9716399818,18.6004916067
Cs,1.0000000000,13.2860664447,-23.9149177630,2.6572123304
Cs,1.0000000000,18.6004915041,18.6004922982,7.9716395795
Cs,1.0000000000,-2.6572120888,13.2860670324,23.9149176000
Cs,1.0000000000,18.6004920065,-7.9716395540,-18.6004918980
Cs,1.0000000000,-2.6572119078,-23.9149181009,-13.2860662360
Cs,1.0000000000,2.6572138319,13.2860668285,23.9149176210
Cs,1.0000000000,-7.9716381029,18.6004930372,18.6004916503
Cs,1.0000000000,18.6004922979,-18.6004918704,-7.9716398708
Cs,1.0000000000,2.6572144640,-23.9149182342,-13.2860661761
Cs,1.0000000000,7.9716401866,-18.6004919227,-18.6004922535
Cs,1.0000000000,13.2860665754,-23.9149181819,-2.6572137934
Cs,1.0000000000,7.9716395703,18.6004927604,18.6004917763
Br,-1.0000000000,-21.2577028242,-7.8203761056,15.9432765672
Br,-1.0000000000,-21.2577026766,-15.9432775606,7.8203762910
Br,-1.0000000000,0.0000013097,-7.8203762584,26.5721290429
Br,-1.0000000000,-7.8203779209,-21.2577039516,15.9432763441
Br,-1.0000000000,-15.9432768304,-7.8203802619,21.2577028182
Br,-1.0000000000,-15.9432766212,-21.2577039596,7.8203778794
Br,-1.0000000000,-21.2577029281,-15.9432780290,-7.8203778612
Br,-1.0000000000,-26.5721290491,0.0000013927,7.8203783116
Br,-1.0000000000,-21.2577033498,7.8203782223,-15.9432773690
Br,-1.0000000000,-7.8203782375,0.0000014529,26.5721291589
Br,-1.0000000000,-7.8203804818,-15.9432774751,21.2577026509
Br,-1.0000000000,-26.5721292444,0.0000009602,-7.8203795794
Br,-1.0000000000,-26.5721290304,-7.8203805715,-0.0000018542
Br,-1.0000000000,0.0000015711,-26.5721305442,7.8203762143
Br,-1.0000000000,-15.9432768165,-21.2577043921,-7.8203800115
Br,-1.0000000000,-21.2577030905,-7.8203768775,-15.9432803019
Br,-1.0000000000,-21.2577035362,15.9432796919,-7.8203770735
Br,-1.0000000000,-21.2577032847,15.9432801603,7.8203770786
Br,-1.0000000000,-21.2577030835,7.8203789942,15.9432795001
Br,-1.0000000000,7.8203790687,21.2577052922,-15.9432767937
Br,-1.0000000000,-15.9432774319,7.8203829168,-21.2577034187
Br,-1.0000000000,15.9432792372,-7.8203808769,21.2577030971
Br,-1.0000000000,-26.5721292769,7.8203836363,0.0000010677
Br,-1.0000000000,7.8203820470,15.9432789251,-21.2577029961
Br,-1.0000000000,15.9432786356,7.8203823018,-21.2577031398
Br,-1.0000000000,0.0000013196,-26.5721310126,-7.8203779378
Br,-1.0000000000,7.8203798795,-21.2577050023,-15.9432778439
Br,-1.0000000000,-7.8203804566,-26.5721305633,-0.0000021910
Br,-1.0000000000,15.9432794464,-21.2577045746,7.8203781583
Br,-1.0000000000,7.8203801458,-21.2577042305,15.9432790252
Br,-1.0000000000,15.9432784403,21.2577052875,-7.8203786824
Br,-1.0000000000,-15.9432776273,21.2577059025,-7.8203789613
Br,-1.0000000000,7.8203826551,-15.9432787958,-21.2577037838
Br,-1.0000000000,-7.8203787317,21.2577063429,15.9432773943
Br,-1.0000000000,-15.9432774319,21.2577063349,7.8203789297
Br,-1.0000000000,-7.8203810898,15.9432802458,21.2577034386
Br,-1.0000000000,15.9432792511,-21.2577050071,-7.8203797327
Br,-1.0000000000,15.9432786357,21.2577057199,7.8203792085
Br,-1.0000000000,-7.8203781873,-21.2577047235,-15.9432805250
Br,-1.0000000000,0.0000010503,7.8203788415,26.5721319757
Br,-1.0000000000,7.8203830353,-26.5721308549,0.0000005331
Br,-1.0000000000,7.8203798293,0.0000011741,26.5721318400
Br,-1.0000000000,7.8203830102,-15.9432777667,21.2577053750
Br,-1.0000000000,-7.8203789980,21.2577055710,-15.9432794748
Br,-1.0000000000,-15.9432770768,7.8203839459,21.2577057401
Br,-1.0000000000,7.8203793351,21.2577060641,15.9432800754
Br,-1.0000000000,15.9432789908,7.8203833309,21.2577060190
Br,-1.0000000000,7.8203824022,15.9432799542,21.2577061627
Br,-1.0000000000,-23.7636553640,-10.6288512339,10.6288500756
Br,-1.0000000000,-10.6288506739,-10.6288511145,23.7636557859
Br,-1.0000000000,-10.6288505592,-23.7636565640,10.6288498321
Br,-1.0000000000,-23.7636557694,10.6288539134,10.6288506007
Br,-1.0000000000,10.6288533711,-10.6288515245,23.7636559718
Br,-1.0000000000,-23.7636555416,-10.6288517485,-10.6288545038
Br,-1.0000000000,10.6288534859,-23.7636569740,10.6288500180
Br,-1.0000000000,-10.6288510793,10.6288540327,23.7636563110
Br,-1.0000000000,-23.7636559469,10.6288533988,-10.6288539787
Br,-1.0000000000,10.6288529657,10.6288536227,23.7636564969
Br,-1.0000000000,-10.6288507368,-23.7636570786,-10.6288547473
Br,-1.0000000000,10.6288533083,-23.7636574886,-10.6288545614
Br,-1.0000000000,-26.5721290227,-5.3144248743,8.1228964074
Br,-1.0000000000,-26.5721290918,-5.3144252270,-8.1228966272
Br,-1.0000000000,-26.5721290231,-8.1228982906,-5.3144255608
Br,-1.0000000000,-26.5721292945,5.3144273466,-8.1228963646
Br,-1.0000000000,-26.5721289343,-8.1228980334,5.3144267289
Br,-1.0000000000,-26.5721292254,5.3144276993,8.1228966699
Br,-1.0000000000,-5.3144245723,-26.5721304316,8.1228960682
Br,-1.0000000000,-26.5721292819,8.1229013111,5.3144245963
Br,-1.0000000000,-5.3144246413,-26.5721307843,-8.1228969664
Br,-1.0000000000,-5.3144250593,8.1229014157,26.5721293616
Br,-1.0000000000,8.1229024569,-5.3144251665,26.5721290983
Br,-1.0000000000,5.3144274502,-26.5721306366,8.1228961611
Br,-1.0000000000,5.3144269633,8.1229012107,26.5721294545
Br,-1.0000000000,-26.5721293707,8.1229010538,-5.3144276934
Br,-1.0000000000,5.3144273812,-26.5721309893,-8.1228968734
Br,-1.0000000000,8.1229022542,5.3144274071,26.5721293609
Br,-1.0000000000,-8.1228997085,-26.5721305023,5.3144264576
Br,-1.0000000000,-5.3144247117,-8.1228979288,26.5721314942
Br,-1.0000000000,-8.1228997973,-26.5721307595,-5.3144258321
Br,-1.0000000000,8.1229026847,-26.5721308284,5.3144239938
Br,-1.0000000000,5.3144273108,-8.1228981338,26.5721315872
Br,-1.0000000000,-8.1228999363,-5.3144248404,26.5721315621
Br,-1.0000000000,-8.1229001390,5.3144277332,26.5721318247
Br,-1.0000000000,8.1229025960,-26.5721310856,-5.3144282959
Br,-1.0000000000,-21.2577029638,0.0000014767,18.7517505994
Br,-1.0000000000,-21.2577027318,-18.7517514661,0.0000001382
Br,-1.0000000000,0.0000014866,-21.2577040805,18.7517502602
Br,-1.0000000000,-18.7517506786,-21.2577041439,0.0000001274
Br,-1.0000000000,-18.7517512616,0.0000004888,-21.2577039269
Br,-1.0000000000,18.7517526122,0.0000007770,21.2577029997
Br,-1.0000000000,-18.7517509064,0.0000015179,21.2577052320
Br,-1.0000000000,-21.2577032543,0.0000006350,-18.7517532034
Br,-1.0000000000,0.0000014908,-18.7517513616,21.2577049036
Br,-1.0000000000,0.0000011357,-18.7517523907,-21.2577042552
Br,-1.0000000000,0.0000007414,18.7517537828,21.2577032649
Br,-1.0000000000,-21.2577034813,18.7517536782,-0.0000015004
Br,-1.0000000000,18.7517520292,21.2577054097,-0.0000010546
Br,-1.0000000000,0.0000006758,21.2577062140,18.7517513104
Br,-1.0000000000,18.7517528400,-21.2577048848,-0.0000021048
Br,-1.0000000000,-18.7517514894,21.2577061507,0.0000011777
Br,-1.0000000000,0.0000003854,21.2577053722,-18.7517524923
Br,-1.0000000000,0.0000011961,-21.2577049223,-18.7517535425
Cs,1.0000000000,-23.9149158173,-7.9716379622,13.2860645993
Cs,1.0000000000,-23.9149159780,-13.2860646028,7.9716384200
Cs,1.0000000000,-13.2860637060,-7.9716379099,23.9149169820
Cs,1.0000000000,-7.9716376255,-13.2860642648,23.9149169865
Cs,1.0000000000,-23.9149159425,-13.2860648187,-7.9716400043
Cs,1.0000000000,-7.9716375116,-23.9149170957,13.2860644342
Cs,1.0000000000,-13.2860637527,-23.9149173814,7.9716382504
Cs,1.0000000000,-23.9149163327,-7.9716384587,-13.2860659406
Cs,1.0000000000,-23.9149161703,7.9716408432,13.2860651002
Cs,1.0000000000,-23.9149165609,7.9716400299,-13.2860656343
Cs,1.0000000000,-13.2860637173,-23.9149175973,-7.9716401739
Cs,1.0000000000,7.9716403914,-13.2860646618,23.9149171436
Cs,1.0000000000,-23.9149164002,13.2860666705,-7.9716394550
Cs,1.0000000000,-13.2860640590,7.9716408954,23.9149174828
Cs,1.0000000000,13.2860662598,-7.9716385238,23.9149171888
Cs,1.0000000000,7.9716405053,-23.9149174927,13.2860645914
Cs,1.0000000000,-23.9149165605,13.2860672031,7.9716391640
Cs,1.0000000000,-7.9716375585,-23.9149180292,-13.2860662690
Cs,1.0000000000,-7.9716381906,13.2860670335,23.9149175280
Cs,1.0000000000,13.2860666641,-23.9149179246,7.9716384963
Cs,1.0000000000,13.2860660142,7.9716404724,23.9149176975
Cs,1.0000000000,7.9716399337,13.2860668274,23.9149176930
Cs,1.0000000000,13.2860663559,-23.9149180203,-7.9716399593
Cs,1.0000000000,7.9716401147,-23.9149183059,-13.2860661431
Br,-1.0000000000,-21.2577027103,-18.4492289366,5.3144240150
Br,-1.0000000000,-21.2577027905,-5.3144247296,18.4492288432
Br,-1.0000000000,-21.2577027990,-18.4492291938,-5.3144282747
Br,-1.0000000000,-21.2577029932,5.3144278440,18.4492291058
Br,-1.0000000000,-21.2577032196,-5.3144257127,-18.4492298884
Br,-1.0000000000,-21.2577034223,5.3144268610,-18.4492296258
Br,-1.0000000000,-18.4492300322,-21.2577040039,5.3144239614
Br,-1.0000000000,-5.3144245098,-21.2577039073,18.4492302621
Br,-1.0000000000,-21.2577034638,18.4492310533,-5.3144248168
Br,-1.0000000000,5.3144275127,-21.2577041123,18.4492303551
Br,-1.0000000000,-18.4492327070,-5.3144246965,21.2577028205
Br,-1.0000000000,-21.2577033750,18.4492313105,5.3144274729
Br,-1.0000000000,-5.3144246051,-18.4492330406,21.2577026486
Br,-1.0000000000,-18.4492301210,-21.2577042612,-5.3144283283
Br,-1.0000000000,5.3144274174,-18.4492332456,21.2577027416
Br,-1.0000000000,18.4492311801,21.2577053445,-5.3144244111
Br,-1.0000000000,-18.4492329097,5.3144278771,21.2577030831
Br,-1.0000000000,5.3144263290,21.2577052352,-18.4492310651
Br,-1.0000000000,-5.3144256935,21.2577054402,-18.4492311581
Br,-1.0000000000,-5.3144248828,-21.2577048544,-18.4492322083
Br,-1.0000000000,18.4492319908,-21.2577049500,-5.3144254613
Br,-1.0000000000,18.4492320796,-21.2577046928,5.3144268284
Br,-1.0000000000,-18.4492308430,21.2577062906,5.3144250117
Br,-1.0000000000,18.4492342722,5.3144261465,-21.2577031657
Br,-1.0000000000,-18.4492309317,21.2577060333,-5.3144272781
Br,-1.0000000000,18.4492312688,21.2577056018,5.3144278786
Br,-1.0000000000,5.3144271398,-21.2577050594,-18.4492321153
Br,-1.0000000000,-5.3144253206,21.2577063872,18.4492313123
Br,-1.0000000000,18.4492344749,-5.3144264272,-21.2577034283
Br,-1.0000000000,5.3144264104,18.4492350804,-21.2577029702
Br,-1.0000000000,-5.3144256121,18.4492352854,-21.2577030632
Br,-1.0000000000,5.3144267019,21.2577061822,18.4492314053
Br,-1.0000000000,18.4492348301,-5.3144253980,21.2577057305
Br,-1.0000000000,18.4492346274,5.3144271756,21.2577059931
Br,-1.0000000000,-5.3144252570,18.4492363145,21.2577060956
Br,-1.0000000000,5.3144267656,18.4492361095,21.2577061886
Br,-1.0000000000,-26.5721291443,2.8084722594,10.6288506981
Br,-1.0000000000,-26.5721291630,-2.8084691946,-10.6288514845
Br,-1.0000000000,-26.5721289529,-10.6288513562,2.8084724478
Br,-1.0000000000,2.8084739877,-10.6288513257,26.5721289893
Br,-1.0000000000,-26.5721289352,-10.6288514383,-2.8084742407
Br,-1.0000000000,-26.5721289854,-2.8084686800,10.6288530949
Br,-1.0000000000,-10.6288509155,2.8084765203,26.5721292125
Br,-1.0000000000,2.8084716547,-26.5721305110,10.6288501916
Br,-1.0000000000,-26.5721293219,2.8084717448,-10.6288538813
Br,-1.0000000000,-26.5721293583,10.6288537911,2.8084729729
Br,-1.0000000000,-26.5721293405,10.6288537090,-2.8084737156
Br,-1.0000000000,-10.6288506141,-26.5721305504,2.8084742589
Br,-1.0000000000,10.6288531295,2.8084761103,26.5721293984
Br,-1.0000000000,-2.8084688984,-26.5721303926,10.6288527298
Br,-1.0000000000,2.8084735823,10.6288538215,26.5721295144
Br,-1.0000000000,-10.6288505402,-26.5721305965,-2.8084761683
Br,-1.0000000000,-2.8084690760,-26.5721309072,-10.6288518496
Br,-1.0000000000,-2.8084719906,-10.6288511946,26.5721314845
Br,-1.0000000000,-10.6288507695,-2.8084735272,26.5721316202
Br,-1.0000000000,10.6288534309,-26.5721309604,2.8084744448
Br,-1.0000000000,2.8084714771,-26.5721310256,-10.6288543878
Br,-1.0000000000,10.6288535049,-26.5721310065,-2.8084759824
Br,-1.0000000000,10.6288532755,-2.8084739372,26.5721318061
Br,-1.0000000000,-2.8084723960,10.6288539527,26.5721320096
Br,-1.0000000000,-24.0661732349,-15.9432776662,0.0000005167
Br,-1.0000000000,-15.9432766463,-24.0661742896,0.0000003730
Br,-1.0000000000,-24.0661738430,15.9432800547,0.0000013044
Br,-1.0000000000,15.9432794213,-24.0661749046,0.0000006519
Br,-1.0000000000,-24.0661765935,0.0000007599,-15.9432775977
Br,-1.0000000000,-15.9432769555,0.0000015270,24.0661773827
Br,-1.0000000000,-24.0661763271,0.0000015318,15.9432792714
Br,-1.0000000000,15.9432791120,0.0000009120,24.0661776616
Br,-1.0000000000,0.0000013833,-15.9432776672,24.0661791938
Br,-1.0000000000,0.0000015696,-24.0661791367,15.9432788983
Br,-1.0000000000,0.0000013033,-24.0661799086,-15.9432779708
Br,-1.0000000000,0.0000007752,15.9432800537,24.0661799815
Br,-1.0000000000,-23.7636536994,-5.3144248088,15.9432765298
Br,-1.0000000000,-23.7636535855,-15.9432776397,5.3144239775
Br,-1.0000000000,-23.7636539021,5.3144277648,15.9432767923
Br,-1.0000000000,-23.7636536743,-15.9432778970,-5.3144283122
Br,-1.0000000000,-5.3144245400,-23.7636565625,15.9432762842
Br,-1.0000000000,-15.9432766513,-23.7636566148,5.3144239016
Br,-1.0000000000,-23.7636541936,15.9432800812,5.3144247652
Br,-1.0000000000,-23.7636539658,-5.3144255807,-15.9432803393
Br,-1.0000000000,-23.7636541685,5.3144269930,-15.9432800768
Br,-1.0000000000,-23.7636542824,15.9432798239,-5.3144275245
Br,-1.0000000000,5.3144274825,-23.7636567675,15.9432763772
Br,-1.0000000000,-15.9432767401,-23.7636568721,-5.3144283881
Br,-1.0000000000,15.9432794163,-23.7636572298,5.3144241804
Br,-1.0000000000,-5.3144248063,-23.7636573343,-15.9432805849
Br,-1.0000000000,15.9432793275,-23.7636574871,-5.3144281093
Br,-1.0000000000,-15.9432768029,-5.3144246602,23.7636603349
Br,-1.0000000000,-5.3144245777,-15.9432774388,23.7636601653
Br,-1.0000000000,5.3144272162,-23.7636575393,-15.9432804919
Br,-1.0000000000,5.3144274448,-15.9432776438,23.7636602582
Br,-1.0000000000,-15.9432770056,5.3144279134,23.7636605974
Br,-1.0000000000,15.9432792647,-5.3144252752,23.7636606137
Br,-1.0000000000,15.9432790620,5.3144272984,23.7636608763
Br,-1.0000000000,-5.3144251857,15.9432802821,23.7636609529
Br,-1.0000000000,5.3144268368,15.9432800771,23.7636610459
Ti,4.0000000000,-5.3144259853,-10.6288497960,26.5721281906
Ti,4.0000000000,5.3144260372,-10.6288500010,26.5721282836
Ti,4.0000000000,-10.6288491305,-26.5721294576,5.3144243866
Ti,4.0000000000,-10.6288493584,-5.3144237958,26.5721294911
Ti,4.0000000000,-26.5721287254,-5.3144248165,10.6288515496
Ti,4.0000000000,-26.5721302079,-10.6288499006,5.3144234253
Ti,4.0000000000,-10.6288492193,-26.5721297149,-5.3144279031
Ti,4.0000000000,-26.5721289030,-5.3144253310,-10.6288530298
Ti,4.0000000000,-26.5721289281,5.3144277572,10.6288518121
Ti,4.0000000000,-10.6288495610,5.3144287778,26.5721297537
Ti,4.0000000000,-26.5721291057,5.3144272426,-10.6288527673
Ti,4.0000000000,-5.3144242750,-26.5721303737,10.6288512104
Ti,4.0000000000,5.3144256319,10.6288551463,26.5721288087
Ti,4.0000000000,-26.5721302967,-10.6288501578,-5.3144288644
Ti,4.0000000000,-5.3144263907,10.6288553513,26.5721287158
Ti,4.0000000000,10.6288546867,-5.3144242058,26.5721296771
Ti,4.0000000000,5.3144277475,-26.5721305787,10.6288513034
Ti,4.0000000000,10.6288549145,-26.5721298676,5.3144245726
Ti,4.0000000000,-5.3144244525,-26.5721308883,-10.6288533690
Ti,4.0000000000,10.6288544840,5.3144283679,26.5721299396
Ti,4.0000000000,-26.5721306133,10.6288552467,5.3144239504
Ti,4.0000000000,10.6288548257,-26.5721301249,-5.3144277171
Ti,4.0000000000,5.3144275700,-26.5721310933,-10.6288532760
Ti,4.0000000000,-26.5721307021,10.6288549894,-5.3144283393
Br,-1.0000000000,-15.9432767087,-15.9432773957,18.7517485275
Br,-1.0000000000,-15.9432769553,-15.9432782630,-18.7517490865
Br,-1.0000000000,15.9432785042,15.9432788430,-18.7517480200
Br,-1.0000000000,-15.9432775634,15.9432794579,-18.7517482988
Br,-1.0000000000,15.9432793589,-15.9432780107,18.7517488064
Br,-1.0000000000,-15.9432766203,-18.7517505547,15.9432788490
Br,-1.0000000000,-15.9432768867,-18.7517513266,-15.9432780201
Br,-1.0000000000,15.9432791122,-15.9432788779,-18.7517488076
Br,-1.0000000000,-15.9432773168,15.9432803252,18.7517493151
Br,-1.0000000000,15.9432787508,15.9432797102,18.7517495940
Br,-1.0000000000,-18.7517518449,-15.9432774664,15.9432789169
Br,-1.0000000000,-18.7517521113,-15.9432782382,-15.9432779522
Br,-1.0000000000,15.9432791809,-18.7517519416,-15.9432777412
Br,-1.0000000000,-15.9432773733,18.7517539370,15.9432772415
Br,-1.0000000000,-18.7517527193,15.9432794827,-15.9432771645
Br,-1.0000000000,15.9432794473,-18.7517511697,15.9432791279
Br,-1.0000000000,15.9432786943,18.7517533220,15.9432775204
Br,-1.0000000000,18.7517545934,-15.9432782024,15.9432766390
Br,-1.0000000000,15.9432784280,18.7517525502,-15.9432793487
Br,-1.0000000000,-15.9432776396,18.7517531652,-15.9432796276
Br,-1.0000000000,18.7517539853,15.9432795185,15.9432774267
Br,-1.0000000000,18.7517537190,15.9432787466,-15.9432794424
Br,-1.0000000000,-18.7517524530,15.9432802545,15.9432797046
Br,-1.0000000000,18.7517543270,-15.9432789743,-15.9432802301
Br,-1.0000000000,0.0000011700,0.0000013240,29.3806030750
Br,-1.0000000000,-29.3806031065,0.0000012084,0.0000005596
Br,-1.0000000000,0.0000015159,-29.3806044498,0.0000000616
Cs,1.0000000000,-18.6004895173,-13.2860644787,18.6004907697
Cs,1.0000000000,-18.6004896938,-18.6004907397,13.2860643577
Cs,1.0000000000,-29.2293420508,-2.6572117958,2.6572124837
Cs,1.0000000000,-29.2293419201,-2.6572122147,-2.6572136401
Cs,1.0000000000,-13.2860638411,-18.6004904655,18.6004907590
Cs,1.0000000000,-29.2293419412,2.6572145184,-2.6572134164
Cs,1.0000000000,-29.2293422105,2.6572143553,2.6572125001
Cs,1.0000000000,-18.6004896021,-18.6004910912,-13.2860661382
Cs,1.0000000000,-18.6004900032,-13.2860650890,-18.6004922653
Cs,1.0000000000,-2.6572119580,-2.6572119246,29.2293434479
Cs,1.0000000000,-2.6572114557,-29.2293437767,2.6572119704
Cs,1.0000000000,2.6572144138,-2.6572120578,29.2293435079
Cs,1.0000000000,-18.6004903918,18.6004924703,-13.2860653118
Cs,1.0000000000,18.6004913265,18.6004917836,-13.2860649999
Cs,1.0000000000,-13.2860638584,-18.6004915127,-18.6004924394
Cs,1.0000000000,-18.6004905682,13.2860662093,-18.6004917238
Cs,1.0000000000,-2.6572117935,-29.2293437587,-2.6572139900
Cs,1.0000000000,-2.6572121352,2.6572147341,29.2293436667
Cs,1.0000000000,-18.6004899438,13.2860674016,18.6004915185
Cs,1.0000000000,13.2860667318,-18.6004909343,18.6004910097
Cs,1.0000000000,18.6004916011,13.2860655932,-18.6004913728
Cs,1.0000000000,18.6004922009,-13.2860651655,18.6004910816
Cs,1.0000000000,13.2860654564,18.6004920169,-18.6004911987
Cs,1.0000000000,-13.2860646168,18.6004924399,-18.6004914134
Cs,1.0000000000,2.6572143927,2.6572146752,29.2293437316
Cs,1.0000000000,2.6572144651,-29.2293439806,2.6572119914
Cs,1.0000000000,18.6004924755,-18.6004913558,13.2860647086
Cs,1.0000000000,2.6572147344,-29.2293438175,-2.6572139252
Cs,1.0000000000,-18.6004903449,18.6004934038,13.2860653915
Cs,1.0000000000,-13.2860644747,18.6004931704,18.6004915903
Cs,1.0000000000,18.6004919601,-18.6004918523,-13.2860658313
Cs,1.0000000000,18.6004916184,13.2860666404,18.6004918255
Cs,1.0000000000,18.6004920588,-13.2860658959,-18.6004919222
Cs,1.0000000000,18.6004917171,18.6004925968,13.2860657346
Cs,1.0000000000,13.2860659422,18.6004926272,18.6004918362
Cs,1.0000000000,13.2860661074,-18.6004921266,-18.6004922325
Br,-1.0000000000,0.0000013433,-5.3144248824,29.0780813188
Br,-1.0000000000,0.0000015375,-29.0780819202,5.3144239384
Br,-1.0000000000,0.0000011407,5.3144276913,29.0780815814
Br,-1.0000000000,-29.0780824601,0.0000013483,5.3144243936
Br,-1.0000000000,0.0000014487,-29.0780821775,-5.3144283513
Br,-1.0000000000,-5.3144248264,0.0000014972,29.0780830769
Br,-1.0000000000,-29.0780825489,0.0000010911,-5.3144278961
Br,-1.0000000000,5.3144271961,0.0000012922,29.0780831699
Br,-1.0000000000,-29.0780849071,-5.3144250061,-0.0000018518
Br,-1.0000000000,-29.0780851097,5.3144275676,-0.0000015893
Br,-1.0000000000,-5.3144245800,-29.0780861288,-0.0000021934
Br,-1.0000000000,5.3144274425,-29.0780863338,-0.0000021004
Br,-1.0000000000,-10.6288507128,-7.8203760534,26.5721289499
Br,-1.0000000000,-26.5721288464,-10.6288511810,7.8203780490
Br,-1.0000000000,-7.8203780348,-10.6288511207,26.5721288964
Br,-1.0000000000,-26.5721289417,-7.8203803142,10.6288504355
Br,-1.0000000000,-10.6288504514,-26.5721303392,7.8203761214
Br,-1.0000000000,10.6288533322,-7.8203764634,26.5721291358
Br,-1.0000000000,-26.5721290417,-10.6288516134,-7.8203798419
Br,-1.0000000000,-26.5721292517,10.6288539663,7.8203785741
Br,-1.0000000000,-7.8203803678,-26.5721303060,10.6288500987
Br,-1.0000000000,-10.6288507029,-26.5721308076,-7.8203780308
Br,-1.0000000000,-7.8203784402,10.6288540265,26.5721294215
Br,-1.0000000000,-26.5721294471,10.6288535338,-7.8203793168
Br,-1.0000000000,-26.5721293657,7.8203833790,-10.6288512220
Br,-1.0000000000,-26.5721291192,-7.8203808288,-10.6288541439
Br,-1.0000000000,10.6288535937,-26.5721307492,7.8203763073
Br,-1.0000000000,-26.5721291881,7.8203838936,10.6288533574
Br,-1.0000000000,10.6288533422,-26.5721312176,-7.8203778449
Br,-1.0000000000,-10.6288509722,7.8203790465,26.5721318827
Br,-1.0000000000,7.8203800319,-10.6288513996,26.5721315774
Br,-1.0000000000,7.8203831241,-26.5721305976,10.6288528228
Br,-1.0000000000,7.8203829466,-26.5721311122,-10.6288517566
Br,-1.0000000000,-7.8203805454,-26.5721308206,-10.6288544807
Br,-1.0000000000,10.6288530729,7.8203786365,26.5721320687
Br,-1.0000000000,7.8203796266,10.6288537477,26.5721321025
Br,-1.0000000000,-26.5721288715,-13.4373215109,0.0000005426
Br,-1.0000000000,-15.9432770266,-13.4373222305,-21.2577039438
Br,-1.0000000000,-15.9432766714,-13.4373212014,21.2577052150
Br,-1.0000000000,13.4373235633,-15.9432778851,21.2577028369
Br,-1.0000000000,-13.4373213900,-15.9432783858,-21.2577039697
Br,-1.0000000000,-13.4373210097,-26.5721304449,0.0000003472
Br,-1.0000000000,-13.4373210348,-15.9432773567,21.2577051891
Br,-1.0000000000,-13.4373219980,15.9432793351,-21.2577031820
Br,-1.0000000000,-15.9432766389,-21.2577038775,13.4373245679
Br,-1.0000000000,-15.9432772357,13.4373248853,21.2577033433
Br,-1.0000000000,-26.5721290668,0.0000014748,13.4373250000
Br,-1.0000000000,-26.5721294358,13.4373245758,-0.0000013291
Br,-1.0000000000,15.9432790410,-13.4373228455,-21.2577036649
Br,-1.0000000000,-21.2577027505,-15.9432775145,13.4373267182
Br,-1.0000000000,13.4373258076,0.0000010429,26.5721293448
Br,-1.0000000000,13.4373229552,15.9432798358,21.2577036245
Br,-1.0000000000,-13.4373238992,-21.2577038205,15.9432788392
Br,-1.0000000000,15.9432788318,13.4373242703,21.2577036222
Br,-1.0000000000,-26.5721292266,0.0000008781,-13.4373262678
Br,-1.0000000000,13.4373261241,-21.2577043616,15.9432765300
Br,-1.0000000000,-21.2577029445,-13.4373269249,-15.9432778941
Br,-1.0000000000,-13.4373241656,-21.2577045923,-15.9432780299
Br,-1.0000000000,-21.2577026781,-13.4373261531,15.9432789750
Br,-1.0000000000,13.4373235884,-26.5721309733,-0.0000020051
Br,-1.0000000000,15.9432793962,-13.4373218164,21.2577054939
Br,-1.0000000000,-15.9432767987,-21.2577044742,-13.4373267000
Br,-1.0000000000,-13.4373249763,21.2577057022,-15.9432769797
Br,-1.0000000000,-21.2577028542,-15.9432780751,-13.4373282884
Br,-1.0000000000,-21.2577032295,13.4373290416,15.9432770924
Br,-1.0000000000,15.9432794286,-21.2577044925,13.4373248467
Br,-1.0000000000,-13.4373242158,0.0000015841,26.5721316540
Br,-1.0000000000,-13.4373216429,15.9432803642,21.2577059768
Br,-1.0000000000,0.0000014972,-26.5721304981,13.4373266416
Br,-1.0000000000,15.9432784581,21.2577052054,-13.4373253709
Br,-1.0000000000,13.4373253134,21.2577059329,15.9432775802
Br,-1.0000000000,0.0000009043,13.4373288889,26.5721295680
Br,-1.0000000000,-15.9432776095,21.2577058204,-13.4373256497
Br,-1.0000000000,13.4373250470,21.2577051610,-15.9432792889
Br,-1.0000000000,-21.2577034622,15.9432796458,-13.4373275008
Br,-1.0000000000,-15.9432774497,21.2577064170,13.4373256181
Br,-1.0000000000,-21.2577033586,15.9432802064,13.4373275059
Br,-1.0000000000,0.0000014557,-13.4373263058,26.5721314506
Br,-1.0000000000,15.9432786179,21.2577058020,13.4373258970
Br,-1.0000000000,-21.2577034959,13.4373282698,-15.9432797767
Br,-1.0000000000,15.9432792688,-21.2577050892,-13.4373264211
Br,-1.0000000000,13.4373258578,-21.2577051335,-15.9432803391
Br,-1.0000000000,0.0000013936,-26.5721310588,-13.4373283651
Br,-1.0000000000,-13.4373247100,21.2577064741,15.9432798895
Ti,4.0000000000,-21.2577038675,0.0000009246,21.2577043935
Ti,4.0000000000,21.2577038675,-0.0000009246,-21.2577043935
Ti,4.0000000000,21.2577036397,21.2577047373,0.0000007110
Ti,4.0000000000,-21.2577036397,-21.2577047373,-0.0000007110
Ti,4.0000000000,-0.0000005829,21.2577046327,-21.2577040543
Ti,4.0000000000,0.0000005829,-21.2577046327,21.2577040543
Ti,4.0000000000,-21.2577042226,-0.0000001046,-21.2577047653
Ti,4.0000000000,21.2577042226,0.0000001046,21.2577047653
Ti,4.0000000000,-21.2577044504,21.2577055573,0.0000003392
