# time rdo00 rdo01 rdo10 rdo11
547.0000000000022 0.06131002+0.00000066j -0.13643955-0.00190823j -0.13643954+0.00190795j 0.93868982-0.00000107j
548.0000000000022 0.06152664+0.00000065j -0.13756913-0.00189615j -0.13756895+0.00189594j 0.93847319-0.00000106j
549.0000000000022 0.06173205+0.00000064j -0.13862330-0.00171057j -0.13862294+0.00171052j 0.93826778-0.00000105j
550.0000000000022 0.06190705+0.00000061j -0.13955335-0.00135939j -0.13955285+0.00135960j 0.93809278-0.00000102j
551.0000000000022 0.06203366+0.00000058j -0.14031551-0.00085709j -0.14031492+0.00085764j 0.93796617-0.00000099j
552.000000000002 0.06209597+0.00000055j -0.14087258-0.00022516j -0.14087199+0.00022610j 0.93790386-0.00000096j
553.0000000000022 0.06208088+0.00000052j -0.14119577+0.00050774j -0.14119528-0.00050640j 0.93791895-0.00000093j
554.0000000000022 0.06197891+0.00000050j -0.14126664+0.00130599j -0.14126637-0.00130430j 0.93802092-0.00000091j
555.0000000000022 0.06178500+0.00000049j -0.14107898+0.00212795j -0.14107901-0.00212599j 0.93821483-0.00000090j
556.0000000000022 0.06149901+0.00000051j -0.14064034+0.00292777j -0.14064073-0.00292567j 0.93850083-0.00000091j
557.0000000000022 0.06112611+0.00000054j -0.13997285+0.00365809j -0.13997360-0.00365599j 0.93887373-0.00000094j
558.0000000000022 0.06067675+0.00000059j -0.13911305+0.00427344j -0.13911413-0.00427150j 0.93932308-0.00000100j
559.0000000000022 0.06016624+0.00000066j -0.13811050+0.00473399j -0.13811181-0.00473231j 0.93983360-0.00000106j
560.0000000000022 0.05961389+0.00000074j -0.13702501+0.00500916j -0.13702644-0.00500782j 0.94038594-0.00000114j
561.0000000000022 0.05904182+0.00000082j -0.13592280+0.00508062j -0.13592422-0.00507966j 0.94095802-0.00000123j
562.0000000000023 0.05847343+0.00000090j -0.13487170+0.00494405j -0.13487299-0.00494346j 0.94152641-0.00000130j
563.0000000000022 0.05793179+0.00000097j -0.13393611+0.00460965j -0.13393719-0.00460937j 0.94206805-0.00000137j
564.0000000000022 0.05743806+0.00000102j -0.13317220+0.00410088j -0.13317302-0.00410085j 0.94256178-0.00000143j
565.0000000000022 0.05701010+0.00000106j -0.13262405+0.00345207j -0.13262460-0.00345219j 0.94298974-0.00000146j
566.0000000000022 0.05666143+0.00000108j -0.13232101+0.00270502j -0.13232130-0.00270522j 0.94333841-0.00000149j
567.0000000000022 0.05640059+0.00000109j -0.13227651+0.00190534j -0.13227662-0.00190557j 0.94359925-0.00000150j
568.0000000000022 0.05623094+0.00000110j -0.13248835+0.00109884j -0.13248832-0.00109907j 0.94376890-0.00000150j
569.0000000000022 0.05615078+0.00000109j -0.13294001+0.00032853j -0.13293990-0.00032876j 0.94384906-0.00000150j
570.0000000000023 0.05615382+0.00000108j -0.13360296-0.00036761j -0.13360277+0.00036737j 0.94384603-0.00000149j
571.0000000000023 0.05622982+0.00000107j -0.13443922-0.00095794j -0.13443894+0.00095770j 0.94377002-0.00000148j
572.0000000000023 0.05636537+0.00000105j -0.13540414-0.00141770j -0.13540374+0.00141748j 0.94363448-0.00000146j
573.0000000000023 0.05654464+0.00000103j -0.13644888-0.00172908j -0.13644834+0.00172894j 0.94345521-0.00000143j
574.0000000000023 0.05675017+0.00000099j -0.13752272-0.00188099j -0.13752202+0.00188100j 0.94324968-0.00000140j
575.0000000000023 0.05696361+0.00000095j -0.13857492-0.00186856j -0.13857407+0.00186881j 0.94303623-0.00000136j
576.0000000000023 0.05716641+0.00000090j -0.13955642-0.00169314j -0.13955548+0.00169368j 0.94283343-0.00000131j
577.0000000000023 0.05734052+0.00000085j -0.14042134-0.00136224j -0.14042036+0.00136313j 0.94265931-0.00000125j
578.0000000000023 0.05746910+0.00000079j -0.14112852-0.00088979j -0.14112759+0.00089103j 0.94253074-0.00000120j
579.0000000000023 0.05753724+0.00000075j -0.14164311-0.00029637j -0.14164231+0.00029794j 0.94246260-0.00000115j
580.0000000000023 0.05753276+0.00000071j -0.14193838+0.00039067j -0.14193778-0.00038882j 0.94246708-0.00000111j
581.0000000000023 0.05744691+0.00000068j -0.14199747+0.00113756j -0.14199713-0.00113550j 0.94255293-0.00000108j
582.0000000000023 0.05727511+0.00000067j -0.14181513+0.00190511j -0.14181508-0.00190292j 0.94272473-0.00000107j
583.0000000000023 0.05701740+0.00000068j -0.14139900+0.00265045j -0.14139927-0.00264823j 0.94298243-0.00000108j
584.0000000000023 0.05667879+0.00000070j -0.14077036+0.00332961j -0.14077092-0.00332747j 0.94332104-0.00000110j
585.0000000000023 0.05626914+0.00000074j -0.13996373+0.00390064j -0.13996455-0.00389866j 0.94373069-0.00000114j
586.0000000000023 0.05580281+0.00000079j -0.13902555+0.00432699j -0.13902659-0.00432527j 0.94419702-0.00000120j
587.0000000000024 0.05529780+0.00000086j -0.13801159+0.00458085j -0.13801275-0.00457944j 0.94470203-0.00000126j
588.0000000000024 0.05477466+0.00000092j -0.13698324+0.00464567j -0.13698443-0.00464462j 0.94522518-0.00000133j
589.0000000000024 0.05425508+0.00000099j -0.13600323+0.00451778j -0.13600437-0.00451711j 0.94574475-0.00000139j
590.0000000000023 0.05376044+0.00000105j -0.13513103+0.00420674j -0.13513202-0.00420643j 0.94623940-0.00000146j
591.0000000000023 0.05331031+0.00000110j -0.13441846+0.00373421j -0.13441923-0.00373421j 0.94668953-0.00000151j
592.0000000000023 0.05292124+0.00000114j -0.13390624+0.00313172j -0.13390674-0.00313195j 0.94707860-0.00000154j
593.0000000000023 0.05260582+0.00000116j -0.13362161+0.00243771j -0.13362182-0.00243809j 0.94739403-0.00000156j
594.0000000000023 0.05237202+0.00000117j -0.13357721+0.00169417j -0.13357715-0.00169460j 0.94762782-0.00000157j
595.0000000000024 0.05222306+0.00000116j -0.13377127+0.00094343j -0.13377098-0.00094384j 0.94777679-0.00000156j
