# vmf_atol: 1e-07 | ps2_atol: 1e-07 | ps2_ratio: 2.0 | ode_method: dopri5 | ode_atol: 1e-07 | ode_rtol: 1e-05 | vmf_reg_method: extend | vmf_reg_type: ip | cache_svd_info: True
# frame = {Node('[H]0'): [End('[H]i'), End('[H]j'), Node('[H]3')], Node('[H]3'): [Node('[H]0'), Node('[H]2'), Node('[H]1')], Node('[H]2'): [Node('[H]3'), End('[H]0-2'), End('[H]0-3')], Node('[H]1'): [Node('[H]3'), End('[H]0-0'), End('[H]0-1')]}
# time ode_steps max_rank tr norm
# # ([H]0)-([H]3) ([H]3)-([H]1) ([H]3)-([H]2)
721.9999999999998 182 20 0.9999998049405165 1.949782649886671
# 4 20 20
722.9999999999998 182 20 0.9999998008527397 1.9599515884274168
# 4 20 20
723.9999999999997 182 20 0.9999997993409497 1.9686664441706174
# 4 20 20
724.9999999999997 182 20 0.9999998010324537 1.975457501085239
# 4 20 20
725.9999999999995 182 20 0.9999998058703453 1.9799647379058187
# 4 20 20
726.9999999999994 182 20 0.9999998133337451 1.9819587804704601
# 4 20 20
727.9999999999993 182 20 0.9999998230024507 1.981353437849963
# 4 20 20
728.9999999999993 182 20 0.9999998343050659 1.9782090024421317
# 4 20 20
729.9999999999992 182 20 0.9999998467744006 1.9727263143681242
# 4 20 20
730.9999999999992 182 20 0.9999998603850997 1.9652323815372101
# 4 20 20
731.9999999999991 182 20 0.9999998738698388 1.9561589891211175
# 4 20 20
732.9999999999991 182 20 0.9999998871528315 1.9460161311569382
# 4 20 20
733.999999999999 182 20 0.9999998998441302 1.9353623080113842
# 4 20 20
734.9999999999989 182 20 0.999999909869001 1.9247736585912687
# 4 20 20
735.9999999999987 182 20 0.999999914287107 1.9148136788764574
# 4 20 20
736.9999999999987 182 20 0.9999999137313224 1.9060049475670793
# 4 20 20
737.9999999999986 182 20 0.9999999095760128 1.8988039653760378
# 4 20 20
738.9999999999986 182 20 0.9999999028383298 1.8935798769778163
# 4 20 20
739.9999999999986 182 20 0.9999998939648248 1.8905975921768623
# 4 20 20
740.9999999999985 182 20 0.9999998835847388 1.8900056990928114
# 4 20 20
741.9999999999984 182 20 0.9999998730990178 1.891829485620263
# 4 20 20
742.9999999999983 182 20 0.9999998624174791 1.8959693619897422
# 4 20 20
743.9999999999983 182 20 0.9999998516983197 1.9022049308683273
# 4 20 20
744.9999999999982 182 20 0.9999998412919325 1.9102048904906863
# 4 20 20
745.9999999999981 182 20 0.9999998313714896 1.9195427664210887
# 4 20 20
746.9999999999981 182 20 0.9999998220777834 1.9297181747967356
# 4 20 20
747.999999999998 182 20 0.9999998141411236 1.9401829199949832
# 4 20 20
748.999999999998 182 20 0.9999998080520153 1.9503707663793006
# 4 20 20
749.9999999999978 182 20 0.9999998038503216 1.9597292532941426
# 4 20 20
750.9999999999977 182 20 0.999999802217753 1.9677515456274184
# 4 20 20
751.9999999999977 182 20 0.9999998039562049 1.9740061221778442
# 4 20 20
752.9999999999976 182 20 0.9999998089622162 1.9781621183691145
# 4 20 20
753.9999999999975 182 20 0.999999816740279 1.9800084140984162
# 4 20 20
754.9999999999974 182 20 0.9999998268437347 1.9794650726293417
# 4 20 20
755.9999999999974 182 20 0.9999998386116042 1.9765864023409598
# 4 20 20
756.9999999999974 182 20 0.9999998512556102 1.9715556423775782
# 4 20 20
757.9999999999973 182 20 0.9999998620225574 1.9646719772686576
# 4 20 20
758.9999999999973 182 20 0.9999998721264587 1.9563311218909138
# 4 20 20
759.9999999999972 182 20 0.9999998824093768 1.9470011650310866
# 4 20 20
760.999999999997 182 20 0.9999998929106717 1.9371954465421153
# 4 20 20
761.9999999999969 182 20 0.999999902154582 1.927444254235882
# 4 20 20
762.9999999999969 182 20 0.9999999069426133 1.9182669398498613
# 4 20 20
763.9999999999968 182 20 0.9999999070905342 1.9101457683798795
# 4 20 20
764.9999999999968 182 20 0.9999999034703962 1.9035025392794414
# 4 20 20
765.9999999999967 182 20 0.9999998969114476 1.8986787428420928
# 4 20 20
766.9999999999967 182 20 0.9999998880178848 1.8959197656050306
# 4 20 20
767.9999999999966 182 20 0.999999877570304 1.895363555832137
# 4 20 20
768.9999999999965 182 20 0.9999998669399462 1.897034075194015
# 4 20 20
769.9999999999964 182 20 0.9999998561271788 1.9008398234751556
# 4 20 20
770.9999999999964 182 20 0.9999998451965613 1.9065776620967683
# 4 20 20
771.9999999999962 182 20 0.9999998344043336 1.9139420835142706
# 4 20 20
772.9999999999962 182 20 0.9999998239264976 1.922539885635132
# 4 20 20
773.9999999999961 182 20 0.9999998139722428 1.9319099322120659
# 4 20 20
774.9999999999961 182 20 0.9999998054433494 1.9415473129617589
# 4 20 20
775.999999999996 182 20 0.9999997990762312 1.9509308032268164
# 4 20 20
776.9999999999959 182 20 0.9999997947962652 1.9595521101135003
# 4 20 20
777.9999999999958 182 20 0.9999997930042951 1.9669450646500686
# 4 20 20
778.9999999999958 182 20 0.9999997944759982 1.9727127694544033
# 4 20 20
779.9999999999957 182 20 0.9999997989855871 1.9765507405688236
# 4 20 20
780.9999999999957 182 20 0.9999998060087578 1.9782643326707618
# 4 20 20
781.9999999999956 182 20 0.9999998151198267 1.9777792054783734
# 4 20 20
782.9999999999956 182 20 0.9999998257542303 1.975144181269889
# 4 20 20
783.9999999999955 182 20 0.9999998352663519 1.9705264968230058
# 4 20 20
784.9999999999953 182 20 0.9999998434227464 1.9642000503259576
# 4 20 20
785.9999999999953 182 20 0.9999998510971899 1.9565277920895352
# 4 20 20
786.9999999999952 182 20 0.9999998588409421 1.9479397131268936
# 4 20 20
787.9999999999951 182 20 0.9999998663433819 1.9389080473274865
# 4 20 20
788.999999999995 182 20 0.9999998720444405 1.92992129195905
# 4 20 20
789.999999999995 182 20 0.9999998731176424 1.9214585060333709
# 4 20 20
790.999999999995 182 20 0.9999998698963389 1.913965104342568
# 4 20 20
791.9999999999949 182 20 0.9999998633770442 1.9078311282762581
# 4 20 20
792.9999999999949 182 20 0.9999998545242132 1.9033727348450835
# 4 20 20
793.9999999999947 182 20 0.9999998439326004 1.9008174197009282
# 4 20 20
794.9999999999947 182 20 0.9999998324151826 1.900293391090405
# 4 20 20
795.9999999999947 182 20 0.9999998212808151 1.9018234264018858
# 4 20 20
796.9999999999944 188 20 0.999999810411843 1.9053234906900798
# 4 20 20
797.9999999999944 194 20 0.9999997996918651 1.910606323167174
# 4 20 20
798.9999999999944 194 20 0.9999997890980252 1.917390106972651
# 4 20 20
799.9999999999943 206 20 0.9999997785977712 1.9253121506327413
# 4 20 20
800.9999999999943 206 20 0.9999997691885761 1.9339472460164444
# 4 20 20
801.9999999999941 206 20 0.9999997614628233 1.942830040763339
# 4 20 20
802.9999999999941 206 20 0.9999997551945696 1.951480375658915
# 4 20 20
803.9999999999941 206 20 0.9999997508689096 1.9594301802506184
# 4 20 20
804.9999999999939 206 20 0.9999997491755253 1.9662502589811206
# 4 20 20
805.9999999999939 206 20 0.9999997508583155 1.9715751496496008
# 4 20 20
806.9999999999939 206 20 0.9999997556522408 1.9751242882058138
# 4 20 20
807.9999999999937 206 20 0.9999997629879326 1.9767179458380681
# 4 20 20
808.9999999999937 206 20 0.9999997724112202 1.9762868281479165
# 4 20 20
809.9999999999935 206 20 0.9999997833539164 1.9738747542110813
# 4 20 20
810.9999999999935 206 20 0.9999997930814721 1.9696344151396743
# 4 20 20
811.9999999999935 206 20 0.9999998016306565 1.9638167399160045
# 4 20 20
812.9999999999933 206 20 0.9999998098591227 1.9567548933814498
# 4 20 20
813.9999999999933 206 20 0.9999998183105431 1.9488441988018472
# 4 20 20
814.9999999999933 206 20 0.9999998266715183 1.940519437123597
# 4 20 20
815.9999999999932 206 20 0.999999833340783 1.932230974416837
# 4 20 20
816.9999999999932 206 20 0.9999998355529346 1.9244210505780397
# 4 20 20
817.9999999999932 206 20 0.999999833667709 1.9175013575096664
# 4 20 20
818.999999999993 206 20 0.9999998286778469 1.9118328365536212
# 4 20 20
819.999999999993 206 20 0.9999998214539648 1.9077084077696125
# 4 20 20
820.9999999999927 206 20 0.9999998127360382 1.9053391449988635
# 4 20 20
821.9999999999927 206 20 0.9999998026226752 1.904844318446569
# 4 20 20
822.9999999999927 206 20 0.9999997921837653 1.906245631191031
# 4 20 20
823.9999999999926 206 20 0.9999997814012894 1.9094659252164077
# 4 20 20
824.9999999999926 206 20 0.9999997704297582 1.9143325413976466
# 4 20 20
825.9999999999926 200 20 0.9999997595343051 1.9205854221020424
# 4 20 20
826.9999999999924 194 20 0.9999997494224501 1.9278898601807768
# 4 20 20
827.9999999999924 194 20 0.999999741153781 1.935853555014065
# 4 20 20
828.9999999999922 188 20 0.9999997343759299 1.9440473303494574
# 4 20 20
829.9999999999922 182 20 0.9999997289702203 1.9520285187356525
# 4 20 20
830.9999999999922 182 20 0.9999997255280972 1.9593657213025566
# 4 20 20
831.999999999992 182 20 0.9999997245389536 1.9656634071193466
# 4 20 20
832.999999999992 182 20 0.9999997267894156 1.970584703113133
# 4 20 20
833.9999999999919 182 20 0.99999973203404 1.973870779195128
# 4 20 20
834.9999999999918 182 20 0.9999997397558662 1.9753554504579052
# 4 20 20
835.9999999999918 182 20 0.9999997495330879 1.9749740006844472
# 4 20 20
836.9999999999916 182 20 0.9999997601815669 1.9727657045822338
# 4 20 20
837.9999999999916 182 20 0.9999997691631516 1.9688700384518178
# 4 20 20
838.9999999999916 182 20 0.9999997770766084 1.9635170507858193
# 4 20 20
839.9999999999915 182 20 0.9999997845676817 1.9570128057046343
# 4 20 20
840.9999999999914 182 20 0.999999792285329 1.949721045973804
# 4 20 20
841.9999999999914 182 20 0.9999997999667234 1.9420423893895058
# 4 20 20
842.9999999999912 182 20 0.999999806198997 1.9343923690996319
# 4 20 20
843.9999999999912 182 20 0.9999998083175116 1.9271795399584701
# 4 20 20
844.9999999999912 182 20 0.9999998065482906 1.9207846993752016
# 4 20 20
845.999999999991 182 20 0.9999998017519709 1.915542092192252
# 4 20 20
846.999999999991 182 20 0.9999997946143598 1.9117232969730495
# 4 20 20
847.9999999999908 182 20 0.9999997859377027 1.9095242932044465
# 4 20 20
848.9999999999908 182 20 0.9999997759158311 1.909056131473432
# 4 20 20
849.9999999999908 182 20 0.9999997656048444 1.910339528802069
# 4 20 20
850.9999999999907 182 20 0.9999997549966139 1.9133036545076618
# 4 20 20
851.9999999999907 182 20 0.9999997442149413 1.9177892740604046
# 4 20 20
852.9999999999907 182 20 0.9999997334460349 1.9235563170520673
# 4 20 20
853.9999999999905 182 20 0.9999997237630757 1.9302957537716905
# 4 20 20
854.9999999999905 182 20 0.9999997157749205 1.9376454412190207
# 4 20 20
855.9999999999902 182 20 0.9999997092303208 1.9452093086697122
# 4 20 20
856.9999999999902 182 20 0.9999997041204913 1.9525789542906662
# 4 20 20
857.9999999999902 182 20 0.9999997011520683 1.9593564528997742
# 4 20 20
858.9999999999901 182 20 0.9999997005572623 1.965176968680468
# 4 20 20
859.9999999999901 182 20 0.999999702976324 1.969729673709451
# 4 20 20
860.9999999999901 182 20 0.9999997082207828 1.9727755265130336
# 4 20 20
861.9999999999899 182 20 0.9999997158045173 1.974160674142556
# 4 20 20
862.9999999999899 182 20 0.9999997253715025 1.9738245785462478
# 4 20 20
863.9999999999899 182 20 0.9999997352335116 1.9718023973500853
# 4 20 20
864.9999999999897 182 20 0.9999997437428998 1.9682215983546156
# 4 20 20
865.9999999999897 182 20 0.9999997513515453 1.9632932362067328
# 4 20 20
866.9999999999895 182 20 0.9999997585999854 1.9572986920767665
# 4 20 20
867.9999999999895 182 20 0.9999997660098274 1.9505729094512465
# 4 20 20
868.9999999999895 182 20 0.9999997732807486 1.9434853073721836
# 4 20 20
869.9999999999893 182 20 0.9999997790772972 1.9364195617109579
# 4 20 20
870.9999999999893 182 20 0.9999997808887569 1.9297533737881956
# 4 20 20
871.9999999999893 182 20 0.9999997789294167 1.9238392021635904
# 4 20 20
872.9999999999891 182 20 0.9999997742164385 1.9189867716572515
# 4 20 20
873.9999999999891 182 20 0.9999997672913866 1.9154480371372629
# 4 20 20
874.999999999989 182 20 0.9999997589273968 1.91340508573975
# 4 20 20
875.999999999989 182 20 0.9999997493079887 1.9129613960944225
# 4 20 20
876.999999999989 182 20 0.9999997393072764 1.9141367709432942
# 4 20 20
877.9999999999887 182 20 0.9999997290133105 1.9168661962208025
# 4 20 20
878.9999999999887 182 20 0.9999997185623545 1.9210027802077192
# 4 20 20
879.9999999999887 182 20 0.9999997081105719 1.9263248181049955
# 4 20 20
880.9999999999885 182 20 0.9999996992410362 1.9325468523721245
# 4 20 20
881.9999999999885 182 20 0.9999996918387092 1.9393343954484399
# 4 20 20
882.9999999999885 182 20 0.9999996856759154 1.9463216992465144
# 4 20 20
883.9999999999884 182 20 0.9999996808162921 1.9531317105338921
# 4 20 20
884.9999999999884 182 20 0.9999996780346535 1.9593970953140192
# 4 20 20
885.9999999999882 182 20 0.9999996775084204 1.9647810442380227
# 4 20 20
886.9999999999882 182 20 0.9999996796487071 1.9689964946244638
# 4 20 20
887.9999999999882 182 20 0.9999996843552895 1.971822457675059
# 4 20 20
888.999999999988 182 20 0.9999996911314393 1.973116337399074
# 4 20 20
889.999999999988 182 20 0.9999996996751818 1.9728214276109528
# 4 20 20
890.999999999988 182 20 0.9999997086895293 1.9709691621627459
# 4 20 20
891.9999999999878 182 20 0.9999997165283238 1.9676760959005233
# 4 20 20
892.9999999999878 182 20 0.9999997237185545 1.9631359908581731
# 4 20 20
893.9999999999876 182 20 0.9999997307847089 1.9576077252257709
# 4 20 20
894.9999999999876 182 20 0.9999997381398134 1.951399949876287
# 4 20 20
895.9999999999876 182 20 0.9999997453048016 1.944853559369499
# 4 20 20
896.9999999999874 182 20 0.9999997508508597 1.9383230594640155
# 4 20 20
897.9999999999874 182 20 0.9999997523690537 1.9321578587613917
# 4 20 20
898.9999999999874 182 20 0.9999997502214834 1.9266843898640629
# 4 20 20
899.9999999999873 182 20 0.9999997454192893 1.9221898302021203
# 4 20 20
900.9999999999872 182 20 0.9999997385625908 1.9189080679500303
# 4 20 20
901.9999999999872 182 20 0.9999997303510517 1.9170083864811938
# 4 20 20
902.999999999987 182 20 0.9999997212551927 1.9165872758469773
# 4 20 20
903.999999999987 182 20 0.9999997114524195 1.9176636834814729
# 4 20 20
904.9999999999868 182 20 0.9999997013892655 1.9201779391567722
# 4 20 20
905.9999999999868 194 20 0.9999996914362888 1.9239945013483735
# 4 20 20
906.9999999999868 194 20 0.999999683009398 1.9289085465230937
# 4 20 20
907.9999999999866 206 20 0.9999996758410837 1.9346562742742683
# 4 20 20
908.9999999999866 206 20 0.9999996696429143 1.94092857623319
# 4 20 20
909.9999999999866 206 20 0.9999996641490714 1.9473875034321044
# 4 20 20
910.9999999999865 206 20 0.9999996594810538 1.953684712969824
# 4 20 20
911.9999999999865 206 20 0.9999996564105352 1.9594808620450126
# 4 20 20
912.9999999999862 206 20 0.9999996557326165 1.9644647668032174
# 4 20 20
913.9999999999862 206 20 0.9999996575045955 1.968371083238629
# 4 20 20
914.9999999999862 206 20 0.9999996618496538 1.9709953221781102
# 4 20 20
915.999999999986 206 20 0.9999996683586467 1.9722051873365845
# 4 20 20
916.999999999986 206 20 0.9999996767942214 1.971947502446018
# 4 20 20
917.999999999986 206 20 0.9999996867542569 1.9702503399774562
# 4 20 20
918.9999999999859 206 20 0.9999996962369279 1.967220331686323
# 4 20 20
919.9999999999859 206 20 0.9999997050395671 1.9630354827722825
# 4 20 20
920.9999999999859 206 20 0.9999997135617132 1.9579341337033327
# 4 20 20
921.9999999999857 206 20 0.9999997220332475 1.9522009040912816
# 4 20 20
922.9999999999857 206 20 0.9999997298784683 1.9461505787911355
# 4 20 20
923.9999999999854 206 20 0.9999997356924791 1.9401109227440385
# 4 20 20
924.9999999999854 206 20 0.9999997372921478 1.934405369174778
# 4 20 20
925.9999999999854 206 20 0.9999997352599839 1.9293364211478048
# 4 20 20
926.9999999999853 206 20 0.9999997304983299 1.925170498235791
# 4 20 20
927.9999999999853 206 20 0.9999997237281418 1.922124835536082
# 4 20 20
928.9999999999853 206 20 0.9999997156270003 1.9203569004850916
# 4 20 20
929.9999999999851 206 20 0.9999997066803654 1.9199567230367942
# 4 20 20
930.9999999999851 206 20 0.9999996970898956 1.9209424433631
# 4 20 20
931.9999999999849 206 20 0.9999996872669337 1.923259300355697
# 4 20 20
932.9999999999849 200 20 0.9999996781748554 1.9267821929085662
# 4 20 20
933.9999999999849 200 20 0.9999996704130026 1.9313218279715232
# 4 20 20
934.9999999999848 200 20 0.9999996638227768 1.9366343106370956
# 4 20 20
935.9999999999848 194 20 0.9999996582345115 1.9424338425956387
# 4 20 20
936.9999999999848 182 20 0.999999653454805 1.9484079843611655
# 4 20 20
937.9999999999845 182 20 0.9999996496263046 1.9542347150766803
# 4 20 20
938.9999999999845 182 20 0.9999996475381889 1.9596003341774513
# 4 20 20
939.9999999999845 182 20 0.999999647785913 1.964217119300796
# 4 20 20
940.9999999999843 182 20 0.9999996502162507 1.9678396070145678
# 4 20 20
941.9999999999843 182 20 0.9999996549974145 1.9702784143699066
# 4 20 20
942.9999999999842 182 20 0.9999996617242584 1.9714106886949065
# 4 20 20
943.9999999999842 182 20 0.9999996701499512 1.9711865174098233
# 4 20 20
944.9999999999842 182 20 0.999999679847834 1.969630945361604
# 4 20 20
945.999999999984 182 20 0.9999996887458009 1.9668415767207144
# 4 20 20
946.999999999984 182 20 0.9999996967484689 1.9629820443482011
# 4 20 20
947.999999999984 182 20 0.999999704200686 1.95827192507139
# 4 20 20
948.9999999999837 182 20 0.9999997113847979 1.9529738488176456
# 4 20 20
949.9999999999837 182 20 0.9999997178680448 1.9473786725890259
# 4 20 20
950.9999999999836 182 20 0.9999997225218208 1.9417896180767715
# 4 20 20
951.9999999999836 182 20 0.9999997233584283 1.9365062427042372
# 4 20 20
952.9999999999835 182 20 0.9999997208994843 1.931809026263067
# 4 20 20
953.9999999999834 182 20 0.9999997162408953 1.9279452565541269
# 4 20 20
954.9999999999834 182 20 0.9999997097786776 1.925116801724838
# 4 20 20
955.9999999999834 182 20 0.9999997020653041 1.9234702117884241
# 4 20 20
956.9999999999832 182 20 0.9999996935544228 1.9230895360618978
# 4 20 20
957.9999999999832 182 20 0.9999996844289879 1.9239921494083385
# 4 20 20
958.9999999999832 182 20 0.9999996750344622 1.926127799276377
# 4 20 20
959.9999999999831 182 20 0.9999996654845518 1.9293809941463178
# 4 20 20
960.999999999983 182 20 0.999999657333642 1.9335767307064027
# 4 20 20
961.9999999999828 182 20 0.9999996504389401 1.9384894239530133
# 4 20 20
962.9999999999828 182 20 0.9999996446532688 1.943854702359947
# 4 20 20
963.9999999999828 182 20 0.9999996398390717 1.949383556912422
# 4 20 20
964.9999999999826 182 20 0.999999636209991 1.9547781252344762
# 4 20 20
965.9999999999826 182 20 0.9999996345867675 1.9597482259510761
# 4 20 20
966.9999999999826 182 20 0.9999996351785898 1.9640276460773844
# 4 20 20
967.9999999999824 182 20 0.9999996377893402 1.9673891463492224
# 4 20 20
968.9999999999824 182 20 0.9999996426452568 1.9696571971330261
# 4 20 20
969.9999999999823 182 20 0.9999996493555722 1.9707176211437203
# 4 20 20
970.9999999999823 182 20 0.9999996576383127 1.9705235323375678
# 4 20 20
971.9999999999823 182 20 0.9999996670883811 1.969097249147838
# 4 20 20
972.999999999982 182 20 0.9999996757766509 1.9665281563980168
# 4 20 20
973.999999999982 182 20 0.9999996835523156 1.962966765777305
# 4 20 20
974.999999999982 182 20 0.9999996906396181 1.9586154927270762
# 4 20 20
975.9999999999818 182 20 0.999999697275559 1.9537168238347489
# 4 20 20
976.9999999999818 182 20 0.999999703132586 1.948539664111935
# 4 20 20
977.9999999999818 182 20 0.9999997072518853 1.9433646856177014
# 4 20 20
978.9999999999817 182 20 0.999999707773632 1.9384694777399396
# 4 20 20
979.9999999999817 182 20 0.9999997051718622 1.9341142284475428
# 4 20 20
980.9999999999815 182 20 0.999999700553326 1.9305285755905224
# 4 20 20
981.9999999999815 182 20 0.9999996943654265 1.9279001925794845
# 4 20 20
982.9999999999815 182 20 0.9999996869791383 1.926365531789915
# 4 20 20
