# vmf_atol: 1e-07 | ps2_atol: 1e-07 | ps2_ratio: 2.0 | ode_method: dopri5 | ode_atol: 1e-07 | ode_rtol: 1e-05 | vmf_reg_method: extend | vmf_reg_type: ip | cache_svd_info: True
# frame = {Node('[H]0'): [End('[H]i'), End('[H]j'), Node('[H]3')], Node('[H]3'): [Node('[H]0'), Node('[H]2'), Node('[H]1')], Node('[H]2'): [Node('[H]3'), End('[H]0-2'), End('[H]0-3')], Node('[H]1'): [Node('[H]3'), End('[H]0-0'), End('[H]0-1')]}
# time ode_steps max_rank tr norm
# # ([H]0)-([H]3) ([H]3)-([H]1) ([H]3)-([H]2)
721.9999999999998 32 20 1.0000002316259302 1.9497888339946932
# 20 20 20
722.9999999999998 32 20 1.0000002316576464 1.9599552094449846
# 20 20 20
723.9999999999997 32 20 1.0000002316129963 1.9686673293746502
# 20 20 20
724.9999999999997 32 20 1.0000002315106085 1.9754556356797
# 20 20 20
725.9999999999995 32 20 1.0000002314075422 1.9799602752937713
# 20 20 20
726.9999999999994 32 20 1.0000002313594545 1.9819520395730266
# 20 20 20
727.9999999999993 32 20 1.0000002313749987 1.9813448865663643
# 20 20 20
728.9999999999993 32 20 1.0000002314290388 1.9781992256677976
# 20 20 20
729.9999999999992 32 20 1.0000002315057566 1.9727159714876645
# 20 20 20
730.9999999999992 32 20 1.0000002316225416 1.9652221586604348
# 20 20 20
731.9999999999991 32 20 1.0000002318229895 1.9561495465347098
# 20 20 20
732.9999999999991 32 20 1.0000002321524266 1.9460080618758973
# 20 20 20
733.999999999999 32 20 1.0000002326263877 1.9353561032650646
# 20 20 20
734.9999999999989 32 20 1.0000002332008922 1.9247696814238502
# 20 20 20
735.9999999999987 32 20 1.0000002337766738 1.914812147959549
# 20 20 20
736.9999999999987 32 20 1.0000002342510907 1.9060059429382779
# 20 20 20
737.9999999999986 32 20 1.000000234568873 1.89880744339004
# 20 20 20
738.9999999999986 32 20 1.0000002347320474 1.893585682439872
# 20 20 20
739.9999999999986 32 20 1.0000002347794579 1.89060547232136
# 20 20 20
740.9999999999985 32 20 1.0000002347604027 1.89001531771333
# 20 20 20
741.9999999999984 32 20 1.0000002347170303 1.8918404361800127
# 20 20 20
742.9999999999983 32 20 1.0000002346797128 1.8959811760081189
# 20 20 20
743.9999999999983 32 20 1.0000002346693515 1.902217091272904
# 20 20 20
744.9999999999982 32 20 1.000000234699562 1.91021684952877
# 20 20 20
745.9999999999981 32 20 1.000000234776575 1.9195539684550285
# 20 20 20
746.9999999999981 32 20 1.0000002348977997 1.9297280838153292
# 20 20 20
747.999999999998 32 20 1.0000002350473134 1.9401910507587574
# 20 20 20
748.999999999998 32 20 1.0000002351934283 1.9503767143499118
# 20 20 20
749.9999999999978 32 20 1.0000002352957875 1.9597327218278204
# 20 20 20
750.9999999999977 32 20 1.0000002353212705 1.9677523734076128
# 20 20 20
751.9999999999977 32 20 1.0000002352622916 1.9740043033893333
# 20 20 20
752.9999999999976 32 20 1.0000002351545714 1.97815780964612
# 20 20 20
753.9999999999975 32 20 1.000000235062018 1.9800019289379085
# 20 20 20
754.9999999999974 32 20 1.0000002350318593 1.979456862676882
# 20 20 20
755.9999999999974 32 20 1.0000002350691601 1.9765770257093496
# 20 20 20
756.9999999999974 32 20 1.000000235163272 1.9715457235481693
# 20 20 20
757.9999999999973 32 20 1.0000002353206074 1.9646621580533696
# 20 20 20
758.9999999999973 32 20 1.0000002355699866 1.9563220274617439
# 20 20 20
759.9999999999972 32 20 1.0000002359399596 1.9469933635371266
# 20 20 20
760.999999999997 32 20 1.000000236428809 1.9371894141613877
# 20 20 20
761.9999999999969 32 20 1.0000002369879857 1.9274403491899854
# 20 20 20
762.9999999999969 32 20 1.0000002375329038 1.9182653854236655
# 20 20 20
763.9999999999968 32 20 1.0000002379803827 1.9101466540244254
# 20 20 20
764.9999999999968 32 20 1.0000002382870021 1.9035058343401836
# 20 20 20
765.9999999999967 32 20 1.0000002384562952 1.8986843052174989
# 20 20 20
766.9999999999967 32 20 1.000000238522157 1.8959273534444414
# 20 20 20
767.9999999999966 32 20 1.000000238527965 1.8953728408584403
# 20 20 20
768.9999999999965 32 20 1.0000002385111502 1.897044656349778
# 20 20 20
769.9999999999964 32 20 1.0000002384978628 1.9008512375142017
# 20 20 20
770.9999999999964 32 20 1.000000238504986 1.9065893985674087
# 20 20 20
771.9999999999962 32 20 1.0000002385466111 1.9139536039585445
# 20 20 20
772.9999999999962 32 20 1.0000002386350502 1.9225506469166098
# 20 20 20
773.9999999999961 32 20 1.0000002387760056 1.9319194135694713
# 20 20 20
774.9999999999961 32 20 1.0000002389590035 1.9415550462404052
# 20 20 20
775.999999999996 32 20 1.0000002391568001 1.9509364018158375
# 20 20 20
776.9999999999959 32 20 1.0000002393393375 1.9595552939712855
# 20 20 20
777.9999999999958 32 20 1.00000023948403 1.9669456854893432
# 20 20 20
778.9999999999958 32 20 1.000000239581134 1.972710829705505
# 20 20 20
779.9999999999957 32 20 1.0000002396354821 1.9765463988066696
# 20 20 20
780.9999999999957 32 20 1.0000002396603103 1.9782578969633546
# 20 20 20
781.9999999999956 32 20 1.000000239674701 1.9777711141195349
# 20 20 20
782.9999999999956 32 20 1.0000002397055752 1.9751349720433866
# 20 20 20
783.9999999999955 32 20 1.0000002397779437 1.9705167648766218
# 20 20 20
784.9999999999953 32 20 1.0000002399210108 1.964190412697047
# 20 20 20
785.9999999999953 32 20 1.0000002401662826 1.9565188509590596
# 20 20 20
786.9999999999952 32 20 1.0000002405353796 1.947932018608988
# 20 20 20
787.9999999999951 32 20 1.0000002410065336 1.9389020641151202
# 20 20 20
788.999999999995 32 20 1.000000241513272 1.929917373762878
# 20 20 20
789.999999999995 32 20 1.000000241979911 1.9214568781507975
# 20 20 20
790.999999999995 32 20 1.0000002423582592 1.9139658627269918
# 20 20 20
791.9999999999949 32 20 1.0000002426354884 1.907834250539099
# 20 20 20
792.9999999999949 32 20 1.000000242820281 1.9033780866639598
# 20 20 20
793.9999999999947 32 20 1.0000002429296588 1.900824764070594
# 20 20 20
794.9999999999947 32 20 1.0000002429848194 1.9003024006685048
# 20 20 20
795.9999999999947 32 20 1.000000243009381 1.9018336980032988
# 20 20 20
796.9999999999944 32 20 1.0000002430256076 1.9053345586063446
# 20 20 20
797.9999999999944 32 20 1.000000243051334 1.9106176769309302
# 20 20 20
798.9999999999944 32 20 1.000000243102839 1.9174012123016266
# 20 20 20
799.9999999999943 32 20 1.0000002431966382 1.9253224733442742
# 20 20 20
800.9999999999943 32 20 1.0000002433436215 1.9339562804262447
# 20 20 20
801.9999999999941 32 20 1.0000002435378115 1.942837336535801
# 20 20 20
802.9999999999941 32 20 1.000000243758014 1.9514855627261123
# 20 20 20
803.9999999999941 32 20 1.0000002439808682 1.9594329962944985
# 20 20 20
804.9999999999939 32 20 1.0000002441916709 1.9662505727388586
# 20 20 20
805.9999999999939 32 20 1.0000002443855012 1.97157297666158
# 20 20 20
806.9999999999939 32 20 1.0000002445590277 1.9751197936900475
# 20 20 20
807.9999999999937 32 20 1.0000002447033103 1.976711436966132
# 20 20 20
808.9999999999937 32 20 1.0000002448030538 1.976278735141219
# 20 20 20
809.9999999999935 32 20 1.0000002448572392 1.973865601096264
# 20 20 20
810.9999999999935 32 20 1.0000002448931862 1.9696247795304855
# 20 20 20
811.9999999999935 32 20 1.0000002449607939 1.9638072198966046
# 20 20 20
812.9999999999933 32 20 1.000000245114348 1.956746071896968
# 20 20 20
813.9999999999933 32 20 1.000000245389964 1.9488366085122066
# 20 20 20
814.9999999999933 32 20 1.0000002457683626 1.9405135293107116
# 20 20 20
815.9999999999932 32 20 1.0000002461737323 1.9322270947005973
# 20 20 20
816.9999999999932 32 20 1.0000002465320887 1.9244194217116237
# 20 20 20
817.9999999999932 32 20 1.0000002468200189 1.917502077856572
# 20 20 20
818.999999999993 32 20 1.0000002470515554 1.9118358880345463
# 20 20 20
819.999999999993 32 20 1.0000002472419662 1.9077136600721556
# 20 20 20
820.9999999999927 32 20 1.0000002473935332 1.9053463638745736
# 20 20 20
821.9999999999927 32 20 1.0000002475057954 1.9048531765059846
# 20 20 20
822.9999999999927 32 20 1.000000247584668 1.9062557235939785
# 20 20 20
823.9999999999926 32 20 1.0000002476419076 1.9094767847280507
# 20 20 20
824.9999999999926 32 20 1.0000002476934862 1.9143436578166808
# 20 20 20
825.9999999999926 32 20 1.000000247757541 1.9205962644467112
# 20 20 20
826.9999999999924 32 20 1.0000002478545833 1.9278999022716852
# 20 20 20
827.9999999999924 32 20 1.0000002479970056 1.9358623029635367
# 20 20 20
828.9999999999922 32 20 1.0000002481790335 1.9440543467593407
# 20 20 20
829.9999999999922 32 20 1.0000002483801493 1.9520334491044706
# 20 20 20
830.9999999999922 32 20 1.0000002485792996 1.9593683199948395
# 20 20 20
831.999999999992 32 20 1.0000002487649493 1.965663558409301
# 20 20 20
832.999999999992 32 20 1.0000002489351307 1.9705824339737374
# 20 20 20
833.9999999999919 32 20 1.0000002490912694 1.9738662603410861
# 20 20 20
834.9999999999918 32 20 1.0000002492282243 1.9753489880445463
# 20 20 20
835.9999999999918 32 20 1.0000002493304267 1.9749660178371726
# 20 20 20
836.9999999999916 32 20 1.000000249384595 1.9727567119483558
# 20 20 20
837.9999999999916 32 20 1.0000002494017466 1.968860596957439
# 20 20 20
838.9999999999916 32 20 1.00000024942145 1.9635077411153938
# 20 20 20
839.9999999999915 32 20 1.0000002494969393 1.9570041928633883
# 20 20 20
840.9999999999914 32 20 1.0000002496694078 1.9497136467730947
# 20 20 20
841.9999999999914 32 20 1.0000002499335712 1.9420366428848426
# 20 20 20
842.9999999999912 32 20 1.0000002502304903 1.9343886137108817
# 20 20 20
843.9999999999912 32 20 1.0000002505013517 1.9271779968585934
# 20 20 20
844.9999999999912 32 20 1.0000002507340915 1.9207854678519434
# 20 20 20
845.999999999991 32 20 1.0000002509450818 1.9155451570807358
# 20 20 20
846.999999999991 32 20 1.0000002511426946 1.9117285310895047
# 20 20 20
847.9999999999908 32 20 1.0000002513215474 1.9095314644814847
# 20 20 20
848.9999999999908 32 20 1.000000251476263 1.9090649130300599
# 20 20 20
849.9999999999908 32 20 1.0000002516087967 1.9103495148864371
# 20 20 20
850.9999999999907 32 20 1.0000002517245539 1.9133143770896464
# 20 20 20
851.9999999999907 32 20 1.0000002518305875 1.9178002240028424
# 20 20 20
852.9999999999907 32 20 1.0000002519368734 1.923566967441322
# 20 20 20
853.9999999999905 32 20 1.0000002520571845 1.9303055864768246
# 20 20 20
854.9999999999905 32 20 1.0000002522008025 1.9376539725228747
# 20 20 20
855.9999999999902 32 20 1.0000002523619806 1.9452161139758364
# 20 20 20
856.9999999999902 32 20 1.0000002525228346 1.9525836938304413
# 20 20 20
857.9999999999902 32 20 1.0000002526673706 1.9593588964018764
# 20 20 20
858.9999999999901 32 20 1.0000002527912977 1.9651770142875888
# 20 20 20
859.9999999999901 32 20 1.0000002529012875 1.9697273576379175
# 20 20 20
860.9999999999901 32 20 1.0000002530062022 1.9727710233749196
# 20 20 20
861.9999999999899 32 20 1.0000002531070216 1.974154287977924
# 20 20 20
862.9999999999899 32 20 1.0000002531916474 1.973816724706999
# 20 20 20
863.9999999999899 32 20 1.0000002532436523 1.9717935731086675
# 20 20 20
864.9999999999897 32 20 1.0000002532630397 1.968212350019587
# 20 20 20
865.9999999999897 32 20 1.000000253273999 1.9632841286617229
# 20 20 20
866.9999999999895 32 20 1.0000002533142889 1.9572902753553296
# 20 20 20
867.9999999999895 32 20 1.000000253414318 1.9505656878464142
# 20 20 20
868.9999999999895 32 20 1.0000002535778167 1.9434797114995566
# 20 20 20
869.9999999999893 32 20 1.0000002537773374 1.9364159262909815
# 20 20 20
870.9999999999893 32 20 1.0000002539805268 1.9297519211614147
# 20 20 20
871.9999999999893 32 20 1.000000254175659 1.9238400349708316
# 20 20 20
872.9999999999891 32 20 1.0000002543643383 1.918989879147248
# 20 20 20
873.9999999999891 32 20 1.0000002545460314 1.9154532956435002
# 20 20 20
874.999999999989 32 20 1.0000002547186624 1.9134122647559488
# 20 20 20
875.999999999989 32 20 1.0000002548855635 1.9129701681177118
# 20 20 20
876.999999999989 32 20 1.0000002550537312 1.914146727767744
# 20 20 20
877.9999999999887 32 20 1.000000255225953 1.916876867390993
# 20 20 20
878.9999999999887 32 20 1.000000255397908 1.9210136556143633
# 20 20 20
879.9999999999887 32 20 1.0000002555632275 1.9263353723900654
# 20 20 20
880.9999999999885 32 20 1.0000002557195928 1.9325565729004153
# 20 20 20
881.9999999999885 32 20 1.000000255868048 1.939342805671201
# 20 20 20
882.9999999999885 32 20 1.000000256003947 1.9463283842772632
# 20 20 20
883.9999999999884 32 20 1.0000002561159504 1.953136342106395
# 20 20 20
884.9999999999884 32 20 1.0000002561961039 1.959399455159503
# 20 20 20
885.9999999999882 32 20 1.0000002562486934 1.9647810412213136
# 20 20 20
886.9999999999882 32 20 1.000000256289319 1.9689941721160114
# 20 20 20
887.9999999999882 32 20 1.0000002563344563 1.9718179929066206
# 20 20 20
888.999999999988 32 20 1.000000256389823 1.973110031773043
# 20 20 20
889.999999999988 32 20 1.0000002564443118 1.9728136891817494
# 20 20 20
890.999999999988 32 20 1.0000002564802646 1.9709604781759187
# 20 20 20
891.9999999999878 32 20 1.0000002564931731 1.9676670007036572
# 20 20 20
892.9999999999878 32 20 1.0000002564994914 1.9631270368787073
# 20 20 20
893.9999999999876 32 20 1.0000002565244297 1.9575994510848833
# 20 20 20
894.9999999999876 32 20 1.0000002565849955 1.9513928510805634
# 20 20 20
895.9999999999876 32 20 1.000000256683448 1.9448480614729353
# 20 20 20
896.9999999999874 32 20 1.0000002568117463 1.9383194961612773
# 20 20 20
897.9999999999874 32 20 1.0000002569576851 1.9321564547670453
# 20 20 20
898.9999999999874 32 20 1.0000002571096767 1.9266852529016225
# 20 20 20
899.9999999999873 32 20 1.0000002572587243 1.9221929547952146
# 20 20 20
900.9999999999872 32 20 1.000000257402143 1.918913334580441
# 20 20 20
901.9999999999872 32 20 1.000000257547741 1.9170155666481319
# 20 20 20
902.999999999987 32 20 1.0000002577108191 1.9165960423664843
# 20 20 20
903.999999999987 32 20 1.0000002579032758 1.9176736261633796
# 20 20 20
904.9999999999868 32 20 1.0000002581241505 1.9201885856657561
# 20 20 20
905.9999999999868 32 20 1.0000002583564604 1.9240053405794375
# 20 20 20
906.9999999999868 32 20 1.0000002585761436 1.9289190556792601
# 20 20 20
907.9999999999866 32 20 1.0000002587620365 1.9346659425549908
# 20 20 20
908.9999999999866 32 20 1.000000258904233 1.9409369310488431
# 20 20 20
909.9999999999866 32 20 1.0000002589993922 1.9473941360435862
# 20 20 20
910.9999999999865 32 20 1.0000002590464494 1.953689302879082
# 20 20 20
911.9999999999865 32 20 1.0000002590500159 1.9594831989411814
# 20 20 20
912.9999999999862 32 20 1.0000002590257442 1.9644647664020187
# 20 20 20
913.9999999999862 32 20 1.0000002589970838 1.9683687939010224
# 20 20 20
914.9999999999862 32 20 1.0000002589843675 1.9709909223961781
# 20 20 20
915.999999999986 32 20 1.000000258993224 1.9721989753234954
# 20 20 20
916.999999999986 32 20 1.0000002590098265 1.9719398790680374
# 20 20 20
917.999999999986 32 20 1.000000259014998 1.9702417841885298
# 20 20 20
918.9999999999859 32 20 1.0000002590039332 1.9672113683621366
# 20 20 20
919.9999999999859 32 20 1.0000002589901436 1.9630266541037835
# 20 20 20
920.9999999999859 32 20 1.0000002589929213 1.957925969667912
# 20 20 20
921.9999999999857 32 20 1.000000259021625 1.9521938940113206
# 20 20 20
922.9999999999857 38 20 1.0000002590749837 1.9461451450878775
# 20 20 20
923.9999999999854 32 20 1.0000002591465487 1.9401073991957047
# 20 20 20
924.9999999999854 32 20 1.0000002592293282 1.9344039834870173
# 20 20 20
925.9999999999854 32 20 1.0000002593170978 1.9293372875074566
# 20 20 20
926.9999999999853 32 20 1.0000002594073576 1.92517361788922
# 20 20 20
927.9999999999853 32 20 1.0000002595064266 1.9221300949056574
# 20 20 20
928.9999999999853 32 20 1.0000002596304636 1.9203640753164524
# 20 20 20
929.9999999999851 32 20 1.0000002597975963 1.919965488654704
# 20 20 20
930.9999999999851 32 20 1.0000002600162792 1.9209523906128394
# 20 20 20
931.9999999999849 32 20 1.000000260277187 1.9232699567557525
# 20 20 20
932.9999999999849 32 20 1.0000002605519747 1.9267930475377537
# 20 20 20
933.9999999999849 32 20 1.0000002607995797 1.9313323569667118
# 20 20 20
934.9999999999848 32 20 1.0000002609827974 1.9366440029008218
# 20 20 20
935.9999999999848 32 20 1.0000002610845948 1.9424422266259496
# 20 20 20
936.9999999999848 32 20 1.0000002611100378 1.9484146542663947
# 20 20 20
937.9999999999845 32 20 1.0000002610757202 1.954239354767937
# 20 20 20
938.9999999999845 32 20 1.0000002610020766 1.9596027384798214
# 20 20 20
939.9999999999845 32 20 1.0000002609116776 1.964217208555866
# 20 20 20
940.9999999999843 32 20 1.000000260826562 1.9678374318256737
# 20 20 20
941.9999999999843 32 20 1.0000002607604537 1.9702741527680179
# 20 20 20
942.9999999999842 32 20 1.000000260711407 1.9714046351790702
# 20 20 20
943.9999999999842 32 20 1.000000260663985 1.9711790659942736
# 20 20 20
944.9999999999842 32 20 1.00000026060365 1.9696225658321413
# 20 20 20
945.999999999984 32 20 1.00000026053104 1.9668327837110742
# 20 20 20
946.999999999984 32 20 1.000000260460889 1.9629733703498207
# 20 20 20
947.999999999984 32 20 1.0000002604066591 1.958263891842943
# 20 20 20
948.9999999999837 32 20 1.0000002603708527 1.9529669401562326
# 20 20 20
949.9999999999837 32 20 1.0000002603472347 1.9473733088675356
# 20 20 20
950.9999999999836 32 20 1.0000002603303195 1.9417861349053345
# 20 20 20
951.9999999999836 32 20 1.0000002603221692 1.9365048732073742
# 20 20 20
952.9999999999835 32 20 1.000000260332057 1.9318098911170494
# 20 20 20
953.9999999999834 32 20 1.0000002603725626 1.9279483643884336
# 20 20 20
954.9999999999834 32 20 1.0000002604574394 1.9251220458496048
# 20 20 20
955.9999999999834 32 20 1.0000002605977538 1.9234773738213933
# 20 20 20
956.9999999999832 32 20 1.0000002607983753 1.9230982957264602
# 20 20 20
957.9999999999832 32 20 1.000000261053858 1.9240021002051708
# 20 20 20
958.9999999999832 32 20 1.0000002613441161 1.92613846960358
# 20 20 20
959.9999999999831 32 20 1.0000002616305068 1.9293918714035194
# 20 20 20
960.999999999983 32 20 1.0000002618614359 1.933587290228306
# 20 20 20
961.9999999999828 32 20 1.000000261994729 1.9384991543248564
# 20 20 20
962.9999999999828 32 20 1.000000262023551 1.9438631328543574
# 20 20 20
963.9999999999828 32 20 1.0000002619727204 1.949390283602897
# 20 20 20
964.9999999999826 32 20 1.000000261874848 1.9547828348194622
# 20 20 20
965.9999999999826 32 20 1.0000002617564818 1.9597507160537897
# 20 20 20
966.9999999999826 32 20 1.0000002616363917 1.964027838752931
# 20 20 20
967.9999999999824 32 20 1.0000002615256989 1.9673870913937612
# 20 20 20
968.9999999999824 32 20 1.0000002614257506 1.969653069743321
# 20 20 20
969.9999999999823 32 20 1.0000002613270977 1.9707117109125685
# 20 20 20
970.9999999999823 32 20 1.0000002612148666 1.970516226458367
# 20 20 20
971.9999999999823 32 20 1.0000002610808412 1.9690890093256563
# 20 20 20
972.999999999982 32 20 1.0000002609308938 1.966519489134043
# 20 20 20
973.999999999982 32 20 1.0000002607774576 1.9629581961518772
# 20 20 20
974.999999999982 32 20 1.000000260626697 1.958607536797909
# 20 20 20
975.9999999999818 32 20 1.0000002604768021 1.9537099621944707
# 20 20 20
976.9999999999818 32 20 1.000000260329156 1.9485343171398168
# 20 20 20
977.9999999999818 32 20 1.000000260197518 1.943361192109123
# 20 20 20
978.9999999999817 32 20 1.0000002601041609 1.938468076863571
# 20 20 20
979.9999999999817 32 20 1.000000260069226 1.9341150478473654
# 20 20 20
980.9999999999815 32 20 1.0000002601047566 1.9305316311223124
# 20 20 20
981.9999999999815 32 20 1.000000260213025 1.9279053844063034
# 20 20 20
982.9999999999815 32 20 1.0000002603868554 1.9263726471446776
# 20 20 20
983.9999999999812 32 20 1.00000026061282 1.9260118211509936
# 20 20 20
984.9999999999812 32 20 1.000000260872194 1.9268394640987923
# 20 20 20
985.9999999999812 32 20 1.0000002611354042 1.9288093964935749
# 20 20 20
986.9999999999811 32 20 1.000000261357795 1.9318149294697502
# 20 20 20
987.9999999999811 32 20 1.000000261493324 1.9356942063174871
# 20 20 20
988.9999999999809 32 20 1.0000002615246975 1.9402385097684718
# 20 20 20
989.9999999999809 32 20 1.0000002614733088 1.945203221568956
# 20 20 20
990.9999999999809 32 20 1.0000002613755323 1.9503209409037445
# 20 20 20
991.9999999999807 32 20 1.0000002612610441 1.9553160917607797
# 20 20 20
992.9999999999807 32 20 1.0000002611477234 1.9599201995916913
# 20 20 20
993.9999999999807 32 20 1.0000002610436265 1.9638869186817667
# 20 20 20
994.9999999999806 32 20 1.0000002609487102 1.9670058635976082
# 20 20 20
995.9999999999806 32 20 1.0000002608558065 1.9691143522698535
# 20 20 20
996.9999999999806 32 20 1.000000260752461 1.9701063044152693
# 20 20 20
997.9999999999803 32 20 1.000000260626112 1.9699377446550248
# 20 20 20
998.9999999999803 32 20 1.0000002604707225 1.968628612057268
# 20 20 20
999.9999999999801 32 20 1.000000260287138 1.9662608481348698
# 20 20 20
